Date,AEP,D,DUK,ED,EIX,EXC,KEP,NEE,NGG,PCG,PEG,PPL,SO,SRE,WEC,XEL
2013-05-29,41.888663,51.672897999999996,60.27553399999999,52.531891,43.148742,28.719782000000002,11.92,69.554603,52.162848,40.660764,30.092336,26.72213,39.322528000000005,75.403426,37.767757,26.017734
2013-05-30,41.797977,51.691007,60.419151,52.477302,43.204769,28.583669,12.13,70.156927,51.765446999999995,40.86035,30.137519,26.597592,39.207032,76.262403,37.915539,26.226602000000003
2013-05-31,41.553119,51.202073999999996,60.078055000000006,51.922323,42.896629,28.438483,11.78,70.073532,51.454443,40.742412,29.857382,26.419683000000003,39.002691,75.90760999999999,37.693867,26.081303
2013-06-03,41.84332,50.296642999999996,60.320411,51.840441,42.924644,28.683486,11.77,70.685119,51.93823,40.769627,29.902565000000003,26.3841,39.171494,75.963628,37.906304,26.217523
2013-06-04,41.761701,50.396240999999996,60.27553399999999,51.39464,43.204769,28.665337,11.72,70.879715,52.076454999999996,40.506541999999996,29.676646999999996,26.419683000000003,39.047112,74.805876,37.703102,26.208441
2013-06-05,41.362676,49.905059,59.970338,51.849540000000005,42.737891999999995,28.502002,11.53,70.416389,50.904821999999996,39.935004,29.347717,26.197295,38.816115,73.676132,37.2967,25.863353
2013-06-06,41.417086,50.581922,60.589702,52.158873,43.288807,28.583669,11.6,71.713705,51.735958000000004,40.842205,29.877659,26.482839000000002,39.473565,74.74051899999999,37.832411,26.253846999999997
2013-06-07,41.852391,50.892914000000005,60.760253000000006,52.249852000000004,44.455999,28.456630999999998,11.44,73.02029,52.039814,41.09622,29.859384999999996,26.383754999999997,39.482448,74.87123299999999,38.109503000000004,26.471796
2013-06-10,41.634738,51.030118,60.939775,52.222559000000004,43.942434999999996,28.483853000000003,11.67,72.909089,51.771707,40.824061,29.69492,26.239628999999997,39.446913,74.488423,37.980194,26.462715000000003
2013-06-11,41.135957,50.609365000000004,60.329389,51.995108,43.699657,28.311445000000003,11.59,73.085155,51.64659,40.443038,29.603553,26.104513,39.322528000000005,74.264344,37.767757,26.317415000000004
2013-06-12,40.990856,50.600215999999996,59.772859,51.649383,43.251456,27.585509000000002,11.46,72.047301,52.02194,40.216237,29.302033,25.627102,39.020457,73.162609,37.2967,26.12671
2013-06-13,41.643806,51.588075,60.580723,52.368127,43.65297,27.866808000000002,11.5,73.32608,52.468787,40.706123999999996,29.768016999999997,26.113521,39.669024,74.675162,38.044849,26.589853
2013-06-14,41.271986,51.258789,60.715368999999995,52.604673,44.026472999999996,27.794215,11.78,73.882078,52.433038,40.978283000000005,29.813701000000002,26.239628999999997,39.526872999999995,75.020616,38.035614,26.716990000000003
2013-06-17,41.3264,51.889918,60.724346999999995,53.287024,44.297259000000004,27.884957,11.69,74.743865,52.272177,41.114365,30.133490999999996,26.239628999999997,39.553525,75.33806899999999,38.248051000000004,26.771477
2013-06-18,41.625671000000004,52.136883000000005,61.244971,53.632749,44.549372,28.266073,11.86,75.605646,52.629652,41.486317,30.325365,26.536886,39.757867,76.61719599999999,38.423542,26.918171
2013-06-19,40.619037,50.984384999999996,59.889555,52.11338,43.410196,27.839586999999998,11.57,74.308337,51.861075,40.506541999999996,29.557865000000003,26.167567000000002,38.709502,75.655514,37.398302,26.175537
2013-06-20,39.168031,49.612361,58.4354,50.748678999999996,42.018902000000004,27.1318,11.01,71.658108,50.127309000000004,39.544907,28.516259,25.690157,37.741098,73.489393,36.188328000000006,25.405398
2013-06-21,39.703089,50.316664,58.866263000000004,51.303658,43.008682,27.494767,11.12,72.584761,50.547346000000005,40.216237,28.936558,26.104513,38.291933,74.31102299999999,36.677858,25.680449
2013-06-24,39.512645,50.490455,58.758545,51.212679,43.120731,27.785141999999997,10.91,72.63109,49.492787,40.107371,29.101021999999997,26.194591,38.149782,74.90858,36.779459,25.689617000000002
2013-06-25,39.820984,51.103291,59.350981000000004,51.88593,43.50357,28.202554,10.7,73.205617,49.626839000000004,40.579116,29.493907,26.572916999999997,38.70062,75.618167,37.195099,26.019675
2013-06-26,40.446728,51.487459,60.688441000000005,52.86851600000001,44.461077,28.447557,10.81,73.984003,50.082625,41.123439000000005,30.060398,26.762079999999997,39.118186,77.509563,37.583027,26.276389
2013-06-27,40.337903999999995,51.661246999999996,60.607651000000004,52.80483,44.696221,28.211628,11.11,74.521464,50.234551,40.898918,29.831975,26.744065999999997,39.091534,77.57543199999999,37.850885,26.313063
2013-06-28,40.609966,51.972239,60.589702,53.050477,45.298190000000005,28.021069,11.31,75.503721,50.64565,41.906956,29.841109999999997,27.257508,39.207032,76.935556,37.860123,25.983003
2013-07-01,40.328835999999995,51.441726,59.997266,52.322634,44.282368,27.512915999999997,11.48,74.345404,50.431165,41.384608,29.101021999999997,26.933228000000003,38.922731,75.79695600000001,37.213572,25.72629
2013-07-02,40.337903999999995,51.569781,60.302462,52.368127,44.019003999999995,27.422174,11.57,74.44733000000001,50.475849,41.228821999999994,29.091884999999998,26.798112,38.745041,75.65580600000001,37.333643,25.790467
2013-07-03,40.319765999999994,51.533192,60.490961999999996,52.277144,43.840296,27.295136,11.45,74.243472,50.600966,41.210494,29.055336999999998,26.653988000000002,38.558469,75.589937,37.222807,25.909657
2013-07-05,40.156527000000004,51.450871,60.383244999999995,52.004205,43.322979,26.986613000000002,11.89,74.06740500000001,50.207741999999996,40.926409,28.927421000000002,26.437801,38.327471,75.025343,37.195099,25.762964
2013-07-08,40.419523,52.027122,60.796158,52.522791000000005,44.103656,27.630881,11.76,74.743865,50.359668,41.412099,29.484771999999996,26.88819,38.958265999999995,75.63698199999999,37.73081,26.184704999999997
2013-07-09,40.419523,52.447875,61.182137,52.659263,44.329396,27.95755,11.62,75.383251,50.520533,41.577051000000004,29.484771999999996,26.933228000000003,39.198146,76.18276,38.211104999999996,26.450587
2013-07-10,41.190366999999995,52.493607999999995,61.56811,52.659263,44.912553,27.73977,11.8,75.642713,50.860138,41.366279999999996,29.612688000000002,27.023305999999998,39.295875,76.832047,38.552855,26.533102000000003
2013-07-11,41.93401,53.563788,62.744003,53.505377,45.617986,28.129959999999997,12.18,77.125364,51.887888000000004,41.696184,30.179175,27.392623999999998,39.944439,78.187071,39.033146,26.835656
2013-07-12,42.215139,53.78331,62.96841,53.860199,45.58977,28.166258000000003,12.25,77.848153,51.575093,41.732841,30.297954999999998,27.428656,39.971095,78.83635799999999,39.236349,26.872328999999997
2013-07-15,43.076674,54.624818999999995,63.740368000000004,54.633528000000005,46.332823,28.629039000000002,12.36,79.17326700000001,51.682338,42.328499,30.983223,27.824996999999996,40.468621,80.417226,39.809006,27.376587
2013-07-16,42.831815999999996,54.368706,63.273599,54.35149200000001,46.172927,28.556446,12.3,78.728471,51.718084000000005,42.493451,30.745665000000002,27.797975,40.202089,79.372724,39.587334000000006,27.312409000000002
2013-07-17,42.704854,54.405294,63.471078000000006,54.378785,46.116490999999996,28.52015,12.49,78.589471,51.441041,41.366279999999996,30.7548,27.996145000000002,40.210972,79.824403,39.550388,27.257398
2013-07-18,42.822749,55.027278,63.866035,54.697214,46.558563,28.883117,12.77,79.163999,52.138121000000005,41.714513000000004,31.211645,28.428517,40.530812,80.878311,40.012209000000006,27.495774
2013-07-19,42.750197,54.58823100000001,63.623672,55.02474300000001,46.756083000000004,29.073676000000003,12.78,78.728471,52.78158199999999,41.237984999999995,31.266468,28.419509,40.477507,81.725205,39.966028,27.587458
2013-07-22,42.704854,54.688846999999996,63.524933,54.706314,46.765491,29.318679,12.8,78.654337,53.130122,41.347952,31.239055,28.410503000000002,40.433083,81.04769,40.11381,27.559952000000003
2013-07-23,42.713921,54.752874,64.009651,54.951961,46.746679,29.128119,12.89,78.58021,52.763707999999994,41.714513000000004,31.49489,28.473557,40.530812,81.725205,40.307774,27.614964
2013-07-24,42.060972,53.829043000000006,63.282577,54.251414000000004,46.323419,28.293296,12.85,77.61649,52.727959,41.366279999999996,30.900990999999998,28.068207,40.015516,80.887722,39.725878,27.211557
2013-07-25,41.544052,54.295533,63.372338,54.060353000000006,45.806102,28.592744,12.69,77.91301800000001,52.647526,41.796989,31.156823,28.158285,40.104359,81.969865,40.104572,27.321576
2013-07-26,42.142590999999996,54.44188199999999,63.542889,54.524353000000005,46.172927,28.719782000000002,12.63,77.792549,52.406228999999996,42.447632,31.357834999999998,28.221339,40.282049,82.092192,40.252358,27.275734999999997
2013-07-29,42.351172,54.295533,63.92886800000001,54.833686,46.821923,28.756078999999996,12.51,78.570941,52.406228999999996,42.374322,31.293877000000002,28.545619,40.335357,81.941637,40.002974,27.385756
2013-07-30,42.215139,54.332120999999994,64.171224,54.860978,46.963011,28.547371999999996,12.5,80.136988,52.34367,42.429303000000004,31.284741999999998,28.581649,40.353122,82.016918,40.326248,27.669973
2013-07-31,42.033763,54.2498,63.731390000000005,54.49706,46.887764000000004,27.757919,12.63,80.25745,53.255239,42.05358,30.873581,28.617681,39.837827000000004,82.45917800000001,40.159991999999995,27.459102
2013-08-01,42.215139,54.368706,64.189181,54.888275,46.934795,27.948476,12.64,81.814228,53.487598,42.438469,31.376109999999997,28.806844,39.853101,83.268433,40.492504,27.816665999999998
2013-08-02,42.242348,54.359559999999995,64.404609,54.924664,46.436287,27.785141999999997,12.65,81.489901,53.69315,42.319336,31.549709000000004,28.761806,39.844116,83.371942,40.631052000000004,27.835003000000004
2013-08-05,42.070039,54.515055000000004,64.063514,54.615331999999995,45.85313,27.794215,12.49,80.692978,53.666337,41.75117,31.202509999999997,28.833865999999997,39.601493,82.289799,40.335483,27.569121000000003
2013-08-06,41.525914,54.258945,63.83910699999999,54.406078,45.570958000000005,27.449396999999998,12.5,80.452047,53.451853,41.311298,30.800484,28.518595,39.331912,82.487414,40.150757,27.339913
2013-08-07,41.681751,54.762018999999995,63.776274,55.079331999999994,46.07887,27.984772999999997,12.37,80.39645,53.55909499999999,41.52207,30.855307,28.707759000000003,39.664395,82.685022,40.224646,27.275734999999997
2013-08-08,41.727585,55.146188,63.937847,55.124821,46.436287,28.447557,12.97,80.27598,53.594843999999995,41.59538,31.129413,28.689743,39.574536,82.33685200000001,40.1877,27.504943
2013-08-09,41.250907,55.182776000000004,63.524933,54.860978,46.163522,28.365889000000003,13.02,79.933123,53.21949,41.256313,30.992358000000003,28.734782,39.421771,81.32999000000001,40.012209000000006,27.000685999999998
2013-08-12,40.966733000000005,54.944956000000005,63.524933,54.488712,45.56155,28.184404999999998,13.26,79.31226,52.441977,40.972228,30.974087,28.581649,39.143206,81.066513,39.875221999999994,26.808151000000002
2013-08-13,40.618395,55.1096,63.56981700000001,53.964783,45.36403,27.881938,13.31,78.858202,52.52241,40.44988,30.60861,28.338439,39.340897,80.831265,39.5677,26.606448999999998
2013-08-14,40.673394,53.83819200000001,62.644037,53.532773,45.298190000000005,27.900270000000003,13.24,78.228077,52.147056,40.257437,30.398462,28.185309000000004,39.188136,80.44545500000001,39.316091,26.404745000000002
2013-08-15,40.132548,52.969243000000006,61.636584,52.751470999999995,44.414049,27.927766,13.26,76.912231,51.682338,39.725924,30.060398,27.815989000000002,38.550127,78.84577,38.766281,25.946329000000002
2013-08-16,39.701708,52.539341,60.85602900000001,52.062090000000005,44.188308,27.643631,13.23,76.124577,51.476786,39.075281,29.768016999999997,27.518732,38.091837,77.980059,38.421486,25.625439
2013-08-19,39.124194,52.484463,60.20254,51.565734,43.821484000000005,27.368662,13.22,75.559318,51.11931,38.864509000000005,29.475633000000002,27.518732,37.786312,77.255491,38.123284000000005,25.396231
2013-08-20,39.25253,52.941804000000005,60.620045,51.85987,43.962571999999994,27.606969,13.28,76.161644,51.923633,39.194414,29.740603999999998,27.698889,37.966033,78.299993,38.356254,25.50625
2013-08-21,38.84002,52.402141,59.730573,51.225640999999996,43.445252,27.368662,12.85,74.855059,51.771707,38.525442,29.356856,27.3656,37.444841,77.594248,37.806444,25.157854999999998
2013-08-22,39.133359999999996,52.832039,59.84856800000001,51.519776,43.445252,28.156907,13.08,75.031126,51.46785,37.966438000000004,29.704056,27.52774,37.67848,78.42231899999999,38.086008,25.396231
2013-08-23,39.564204,53.83819200000001,60.220689,52.016132,43.71802,28.376883000000003,12.87,75.438855,51.861075,38.039747999999996,29.932478000000003,27.815989000000002,37.948060999999996,79.043378,38.4774,25.597934
2013-08-26,39.096695000000004,53.362556999999995,59.712423,51.657654,43.3606,28.138577,13.05,74.65119399999999,51.521473,38.003095,29.69492,27.590795,37.651523,78.610522,37.927589000000005,25.405398
2013-08-27,39.206696,53.518051,59.766879,51.758764,43.341791,28.010257,13.12,75.14232,51.289111,38.012257,29.69492,27.698889,37.453829,78.817542,37.946227,25.405398
2013-08-28,39.426699,53.72843100000001,59.948406999999996,51.878254,43.605152000000004,28.147740999999996,13.34,75.74959100000001,51.476786,38.259686,29.877659,27.960115000000002,37.417884,79.44800500000001,38.169877,25.56126
2013-08-29,39.133359999999996,53.536345,59.594435,51.657654,43.181891,27.881938,13.71,75.263773,51.655525,37.865634,29.576140000000002,27.752934999999997,37.238162,79.015149,38.011459,25.487913
2013-08-30,39.234196000000004,53.371702,59.539972999999996,51.685228,43.163078999999996,27.946098,13.72,75.076924,51.441041,37.90229,29.621823,27.65385,37.399910999999996,79.43859300000001,38.244429,25.597934
2013-09-03,38.647517,52.850334,58.959095999999995,51.014231,42.495271,27.579471999999996,13.48,74.52570899999999,51.861075,37.581548,29.365990999999998,27.572779999999998,36.923652000000004,78.47878399999999,37.582794,25.203696
2013-09-04,38.69335,53.222578000000006,58.714041,51.096957,42.269529999999996,27.579471999999996,13.57,74.83401500000001,51.575093,37.480746999999994,29.633963,27.671865000000004,36.743930999999996,78.347045,37.284589000000004,25.066172
2013-09-05,38.629183000000005,53.120973,58.813880000000005,50.692521,41.723997999999995,27.542808,13.63,74.70322,51.271237,37.434925,29.541559000000003,27.455678000000002,36.618127,77.91419,37.219357,25.001994
2013-09-06,39.014193,53.139447,59.403828000000004,51.096957,42.36359,27.781115000000003,13.85,74.749936,51.64659,37.462419,29.717127,27.417384000000002,36.950609,78.666979,37.144809,25.093677
2013-09-09,39.115025,53.592053,59.51274599999999,51.31756,42.768039,27.726121999999997,13.93,74.955473,51.959382,37.563224,29.680164,27.599742,37.049456,78.591698,37.228678,25.17619
2013-09-10,39.316697999999995,53.952288,59.857639,51.381902000000004,42.918531,28.166072999999997,14.1,75.310489,52.013003999999995,37.94811,29.855734,27.663565999999996,37.211205,78.685803,37.405734,25.414567
2013-09-11,38.69335,54.137026,59.276762,50.554643,42.175474,27.606969,14.18,74.376231,52.379419,37.609043,29.606243,27.499445,36.86075,78.996325,37.107532,25.34122
2013-09-12,38.42751,55.217732,58.968174,50.214549,42.128446000000004,27.515311999999998,14.14,74.05858,52.361545,37.352449,29.412194,27.298853,36.627111,79.382136,36.921155,25.267874
2013-09-13,39.069192,56.60325600000001,59.494595999999994,50.444342999999996,42.269529999999996,27.652796999999996,14.18,74.011871,52.254302,37.8748,29.874215999999997,27.353559000000004,36.806833000000005,79.68325300000001,37.12617,25.34122
2013-09-16,39.25253,56.446231999999995,59.930251,50.655753000000004,42.307154,27.698624,14.05,73.96515600000001,52.888824,37.572386,29.957376,27.280616,36.78886,80.19139,37.219357,25.121181
2013-09-17,39.600871999999995,57.037388,60.075472999999995,50.812011,42.542299,27.808613,14.13,73.80633399999999,53.201616,37.636534000000005,30.345474,27.545033,36.97757,81.000644,37.359140999999994,25.102656
2013-09-18,41.076738,58.552226,61.809027,52.383803,43.934352000000004,28.431878,14.59,77.12295,54.229366000000006,38.598753,31.324958000000002,28.210638,38.307503999999994,83.531909,38.412168,25.880746
2013-09-19,40.948399,58.385963000000004,61.65473299999999,52.006941999999995,43.42644,28.266896000000003,14.48,77.263083,54.291924,38.479623,31.324958000000002,27.973573,38.010963000000004,82.64738100000001,38.346937,25.778852
2013-09-20,40.086715000000005,57.517703000000004,61.137389,51.446244,43.285354999999996,27.616133,14.24,75.385231,53.961257999999994,37.993929,30.724331,27.453856,37.543688,81.631108,37.834399,25.704749
2013-09-23,40.636728999999995,57.859464,61.473211,51.84149,44.254149,27.881938,14.0,75.880386,53.77358,38.607919,31.167869,27.927983,37.894143,82.835577,38.468078999999996,26.121582999999998
2013-09-24,40.526724,57.683966000000005,61.43690600000001,51.712802,44.20712,27.973595,13.91,75.880386,53.57696899999999,38.6629,31.306477,28.046515999999997,37.813272,82.53446,38.468078999999996,26.066004
2013-09-25,40.141717,57.656253,61.046628000000005,51.271599,43.840296,27.781115000000003,13.7,75.048898,53.130122,38.369653,31.001541999999997,27.800334000000003,37.489774,82.19325699999999,38.058052,25.806642
2013-09-26,40.004213,58.01649200000001,61.4006,51.142915,43.487846000000005,27.579471999999996,13.81,75.151667,53.112248,38.022231,30.798256,27.782097999999998,37.319037,82.496553,37.9835,25.825166
2013-09-27,39.820875,57.66549200000001,60.71988399999999,50.692521,43.402576,27.258672999999998,13.9,74.805989,53.085438,37.781347,30.511802000000003,27.663565999999996,37.049456,82.098478,37.564156,25.649171
2013-09-30,39.738372999999996,57.711675,60.610967,50.683327,43.639438,27.167015999999997,14.04,74.89007600000001,52.772643,37.911052000000005,30.428638,27.700037,37.004527,81.131718,37.629387,25.575067999999998
2013-10-01,40.077549,57.739385,61.055699,50.710901,43.639438,27.167015999999997,13.87,74.805989,52.817327,37.86473,30.687368,27.946219,37.094386,80.894768,37.731895,25.741801000000002
2013-10-02,40.224219,57.582359999999994,61.03755,50.738479,43.686809000000004,27.231175,13.65,75.12364000000001,53.961257999999994,37.994434999999996,30.835214,27.982691,37.139319,81.150678,37.843720000000005,25.714012
2013-10-03,39.720042,57.231359999999995,60.20254,50.214549,43.412048999999996,26.736231,13.62,74.226747,53.255239,37.345909999999996,30.400918,27.572387,36.447393,80.95164100000001,37.349824,25.250863
2013-10-04,39.729207,57.47152,60.293301,50.104246,43.914195,26.791224,13.64,74.413602,53.21949,37.299584,30.419396000000003,27.47209,36.537252,81.027459,37.44301,25.287914
2013-10-07,39.545869,56.945021,60.211611,50.361616999999995,43.601539,26.653740000000003,13.68,74.13332199999999,53.112248,37.123556,30.243828999999998,27.335323,36.384491,80.999026,37.219357,25.167496
2013-10-08,39.866712,56.908073,60.992166000000005,50.940695,44.065785999999996,26.855384,13.49,74.450974,52.835201,37.660909000000004,30.493321,27.380913,36.851762,80.97059300000001,37.498925,25.547278
2013-10-09,40.040881,56.815702,61.273534,51.31756,44.672156,27.231175,13.56,74.74059100000001,52.888824,37.911052000000005,30.696610999999997,27.353559000000004,37.085401,80.781036,37.620067,25.723275
2013-10-10,40.462556,57.813281,61.981477000000005,51.620886,45.202723999999996,27.634465000000002,13.65,76.048553,53.487598,38.309434,31.214071,27.836806,37.354982,82.69559,38.197835999999995,26.075267
2013-10-11,40.581727,58.145807,62.489743000000004,51.712802,45.174302000000004,27.808613,13.78,76.375541,53.621653,38.309434,31.334196999999996,27.809452,37.462813,82.94202,38.654456,26.186424
2013-10-14,40.398388,57.831755,62.244688000000004,51.43705,44.93744,27.515311999999998,14.01,75.730902,53.880825,37.957378999999996,31.177112,27.499445,37.157288,82.506033,38.253747,25.973376000000002
2013-10-15,39.857543,57.083571,61.582122,50.839589000000004,44.340546999999994,27.057028999999996,13.8,74.936784,53.737835,37.169878999999995,30.752051,26.961491,36.707986,81.188591,37.75985,25.649171
2013-10-16,40.123383000000004,58.349015,62.653115,51.335941,44.700578,26.351273,13.94,76.151322,53.684212,37.753555,30.844457000000002,27.162084999999998,37.094386,83.112624,38.123284000000005,25.945586
2013-10-17,40.911734,58.977118999999995,63.351988,52.1632,45.486958,26.617078000000003,12.97,77.543363,54.497473,38.3187,31.352678000000004,27.782097999999998,37.660507,84.837621,38.85015,26.390208
2013-10-18,41.085904,58.820094999999995,63.606120999999995,52.264309999999995,45.837516,26.351273,12.77,78.047863,54.837078000000005,38.188995,31.334196999999996,27.627094,37.687465,85.70959599999999,38.868788,26.492102000000003
2013-10-21,40.9209,58.764672999999995,63.587964,52.071284000000006,45.771195,26.195457,12.85,78.28142700000001,55.176683,38.33723,31.149388000000002,27.617978000000004,37.525715000000005,85.07457099999999,38.840833,26.464312
2013-10-22,41.470914,59.438959999999994,64.522814,53.183485,46.39651,26.296279,13.07,79.421223,55.909512,38.883846000000005,31.676090999999996,27.873276,37.99299,86.022372,39.455875,26.927460999999997
2013-10-23,42.644271999999994,59.328123,65.085541,53.633879,46.121749,25.636351,13.23,79.495958,55.936321,38.457668,31.463562,27.946219,38.001978,85.88968,39.48383,26.927460999999997
2013-10-24,42.82761,59.263466,65.01293000000001,53.514389,46.197542999999996,25.425541,13.16,79.5707,56.186555000000006,38.448405,31.398878999999997,27.900631,37.750367,85.368387,39.409282,26.751464000000002
2013-10-25,43.340952,59.725306999999994,65.684575,53.854482999999995,46.813386,25.627185,13.16,80.29942,56.40104300000001,39.022814000000004,31.713053000000002,28.07387,38.154739,86.448879,39.828629,26.95525
2013-10-28,43.359286,59.429722,65.684575,53.698221,46.633371999999994,25.728008,13.09,79.561363,56.52616,38.957962,31.361917,28.064752000000002,38.136767,86.401493,39.707483,26.936723999999998
2013-10-29,43.331787,59.762248,65.91148000000001,53.734989,46.529152,25.709676,13.26,80.327453,56.472537,38.995021,31.260276,28.183284000000004,38.091837,87.29242099999999,39.782032,26.992301
2013-10-30,43.175948,59.143381999999995,65.357831,53.468427,46.377561,26.167959,13.16,79.953749,56.088248,38.800464,30.659647999999997,28.055634,37.651523,87.027038,39.297453000000004,26.769990000000004
2013-10-31,42.937611,58.884752,65.103698,53.514389,46.453355,26.158795,13.24,79.178314,56.240178,38.772667999999996,30.955340999999997,27.927983,37.21218,86.382533,39.241543,26.732939000000002
2013-11-01,43.120948999999996,59.198801,65.81164100000001,53.68903100000001,46.870234,26.277948,13.27,82.345446,55.766521,39.208108,31.251033000000003,28.019161999999998,37.312238,86.932259,39.48383,26.788515999999998
2013-11-04,43.25845,59.106438,65.775336,53.900441,46.964977000000005,26.204622,13.18,82.29873,55.98100600000001,39.161786,31.445081,28.110341,37.739756,87.13129599999999,39.549062,26.844094000000002
2013-11-05,42.690106,59.642171999999995,65.75717900000001,53.633879,46.671267,25.89299,13.34,81.523302,56.320609999999995,38.920902000000005,31.084706,27.718272999999996,37.385005,85.756989,39.241543,26.603256
2013-11-06,43.310953000000005,60.990747,66.446974,54.065892000000005,47.012349,26.589579999999998,13.37,82.541639,56.293801,39.60649,31.214071,27.973573,37.994446,87.169209,39.437236999999996,26.816306
2013-11-07,42.8569,60.353404000000005,66.183763,53.817715,46.870234,26.177125,13.55,81.280393,55.552032999999994,38.957962,30.927621000000002,27.955337,37.767044,85.434733,39.176311,26.519889000000003
2013-11-08,42.8569,60.418068999999996,65.73903,53.199974,46.472304,25.975481,13.6,81.39250600000001,55.525223,38.698552,30.964579999999998,27.81857,37.485063000000004,84.951352,38.868788,26.417997999999997
2013-11-11,43.644539,60.85219300000001,65.75717900000001,53.088503,46.405983,26.44293,13.42,80.85998000000001,55.49841,38.374286,30.946102000000003,27.791216,37.748851,84.960832,38.980616999999995,26.492102000000003
2013-11-12,43.894731,60.63975,65.09461999999999,52.791244999999996,45.695397,25.819665,13.71,80.019147,55.319674,37.512675,30.668886999999998,27.535916999999998,37.648793,84.193116,38.428546000000004,26.279054
2013-11-13,43.8484,61.267855000000004,65.076265,53.069924,45.543806,26.005016,13.92,80.43956,55.79333100000001,37.957378999999996,31.020023,27.654448,37.967159,84.81866099999999,38.616646,26.408734999999997
2013-11-14,44.098592,61.942139000000005,65.617653,53.460074,46.036479,25.856734,14.09,81.74752099999999,56.025690000000004,37.994434999999996,31.186351000000002,28.119459000000003,38.531117,85.302041,39.265584999999994,26.482838
2013-11-15,44.330251000000004,62.367031999999995,65.883758,53.94311999999999,46.585997,26.060623,13.98,82.74717700000001,55.838015000000006,38.133406,31.491286,28.338287,38.585691,86.401493,39.773452,26.492102000000003
2013-11-18,44.775036,62.625668999999995,65.64518000000001,54.082461,46.320712,25.986482000000002,14.11,83.204961,55.82014,38.003701,31.546726,28.174165999999996,38.50383,86.240362,39.820476,26.510628000000004
2013-11-19,44.487778000000006,62.551773,65.259789,53.729466,45.837516,25.689916,14.96,81.560673,56.123996,37.920319,31.4266,27.973573,38.267329,85.785421,39.876907,26.390208
2013-11-20,44.02446,61.544955,64.2596,52.893425,45.02271,25.578705,15.0,80.561018,55.239241,37.568259999999995,30.927621000000002,27.709155,37.657891,84.657537,39.613566,26.028953
2013-11-21,44.135659000000004,61.646561,64.92027399999999,52.243175,44.823747,25.625042999999998,15.22,80.89734399999999,55.936321,37.540467,31.121668,27.873276,37.630601,85.121957,39.528921999999994,26.121582999999998
2013-11-22,44.200523,61.535723,65.26895999999999,51.945913,43.58259,25.347014,15.65,80.89734399999999,56.463601000000004,37.642379,31.056986,27.991809999999997,37.503256,84.81866099999999,39.688807000000004,26.260527000000003
2013-11-25,44.061526,61.286325,65.140497,51.890178999999996,43.137288,25.235801000000002,15.63,80.43956,56.409978,37.58679,30.881415999999998,28.010044,37.294046,84.667017,39.397253000000006,26.130845
2013-11-26,43.959596000000005,60.870670999999994,64.690874,51.258505,43.023595,24.976308,15.49,80.147701,56.320609999999995,37.290321,30.400918,27.700037,37.04845,83.747649,39.030460999999995,26.028953
2013-11-27,43.616741,60.085542000000004,64.2596,51.267793,43.421525,24.967041000000002,15.68,79.968826,56.454662,37.299584,30.308512,27.809452,37.00297,83.899293,39.246774,25.982637
2013-11-29,43.607476,59.956227,64.195369,51.286372,43.781553,24.939237,15.22,79.63930400000001,56.624466000000005,37.401496,30.206867,28.000926,36.957491,83.823475,39.284395,25.954849
2013-12-02,43.209022999999995,59.402012,63.87421,51.165613,43.686809000000004,24.929969,15.18,79.017935,56.320609999999995,37.484878,30.197628,27.736509,37.057548,83.463306,38.842362,25.862219
2013-12-03,43.431413,59.845383,64.002673,51.369976,43.601539,25.402619,15.03,79.130914,55.972069999999995,37.799877,30.382437,28.02828,37.184893,83.690783,38.795338,25.825166
2013-12-04,43.422149,59.754993999999996,64.158664,51.602209,43.611012,25.671382,15.04,79.28154599999999,55.789018000000006,37.716495,30.531919,28.128577000000003,37.375911,83.39695999999999,38.945817,25.917797
2013-12-05,43.070026,59.121388,63.86503199999999,51.054139,43.014122,25.773325,14.63,78.69783000000001,55.3701,37.392233000000004,30.092812,27.617978000000004,37.239468,82.81880100000001,38.70129,25.982637
2013-12-06,43.644539,60.025211,64.40642,51.880888,43.47837,26.357188,14.87,79.676964,55.971157,38.087083,30.419808000000003,27.671509999999998,37.685179,83.472786,39.491305,26.353157
2013-12-09,43.29242,59.391604,64.057727,51.6115,43.791028999999995,26.384989,15.45,79.1874,56.05311999999999,38.133406,30.279666,27.74535,37.330431,83.16001,39.133916,26.103057
2013-12-10,42.773503000000005,59.167976,63.562222,50.942668,43.099393,26.134764,15.34,77.991724,56.016691,37.355173,30.083471000000003,27.357691,36.802855,83.292702,38.43795,25.843693
2013-12-11,42.42138,58.935031,62.699681000000005,50.589672,42.853054,25.958679,15.13,77.57748000000001,55.634202,37.299584,29.775161999999998,27.053101,36.639125,82.306988,38.155803000000006,25.565804
2013-12-12,42.523311,59.167976,62.571218,50.533938,43.061494,25.856734,15.12,77.916412,55.779913,37.243998,30.008727,27.016182,36.566358,82.088998,38.268661,25.732538
2013-12-13,42.439914,59.24251999999999,62.571218,50.468913,43.279407,25.671382,15.28,77.86933499999999,56.044014000000004,37.447819,29.765819,26.997721000000002,36.493587,81.97525999999999,38.118182,25.695485
2013-12-16,42.597443,59.503417000000006,62.86485,50.710434,43.544691,25.745523000000002,15.62,78.01055799999999,56.991135,37.966642,29.999385999999998,27.145401,36.730088,82.363861,38.579025,25.92706
