Date,AMZN,BIDU,BT,CHL,CMCSA,CSCO,DCM,DIS,GOOGL,NTT,PCLN,T,TV,TWX,VOD,VZ
2013-03-04,273.109985,90.260002,37.4384,48.669838,38.521597,19.07198,15.55,54.113013,411.161169,22.889999,714.01001,31.310888000000002,27.168093,49.41561,22.204339,41.652044000000004
2013-03-05,275.589996,91.370003,37.595936,48.705705,39.065363,19.513375,15.48,54.77245500000001,419.719732,23.1,718.409973,31.63065,27.266777,50.227649,23.350875,42.164846000000004
2013-03-06,273.790009,89.93,37.123324,48.248418,38.969963,19.973163,15.5,54.656084,416.106115,23.34,718.900024,31.362741999999997,26.072685,50.601733,23.639697,41.802347
2013-03-07,273.880005,90.41999799999999,36.780445,48.338081,38.750549,20.046729,15.36,54.617292000000006,416.716711,22.969998999999998,719.030029,31.449163000000002,26.299660999999997,51.806104,23.604682999999998,41.979177
2013-03-08,274.190002,89.220001,36.845313,49.001599,39.113061,20.074316,15.15,55.654943,416.176183,22.370001000000002,720.919983,31.699790000000004,26.605584999999998,52.42653,24.252353,42.403566
2013-03-11,271.23999,89.43,37.317928,48.956764,39.237079,20.120294,15.25,55.91678100000001,417.827825,22.51,725.070007,31.63065,26.625322999999998,52.244054999999996,24.226097,42.270946
2013-03-12,274.130005,87.75,37.058456,48.454646000000004,38.845949,19.954773,15.36,55.38341,414.21921299999997,22.299999,722.039978,31.734359,26.77335,51.477637,24.086062,42.757225
2013-03-13,275.100006,87.650002,36.678512,47.853892,38.721931,19.844423000000003,15.24,55.60645600000001,413.06809,21.93,715.530029,31.63065,26.181239,51.669239000000005,23.8585,42.385883
2013-03-14,265.73999,86.33000200000001,38.689434000000006,48.373946999999994,39.265698,19.853619000000002,15.16,56.004059999999996,411.18118799999996,21.870001000000002,713.150024,31.855351000000002,26.102291,52.298790999999994,24.331120000000002,42.863321
2013-03-15,261.820007,85.08000200000001,37.873943,47.683531,38.836407,20.166273999999998,15.21,55.839201,407.55756099999996,21.83,713.5,31.483733,25.747023000000002,51.687490999999994,24.199832999999998,42.456616
2013-03-18,257.890015,85.16999799999999,37.679338,47.253142,38.512055,19.927185,15.29,55.111876,404.29929100000004,21.84,696.8099980000001,31.241751,25.845709,51.295162,24.4449,43.102041
2013-03-19,256.410004,84.239998,37.818344,46.80482,38.283102,19.789248999999998,15.4,54.607595999999994,406.06607599999995,21.98,684.150024,31.233107,25.441098999999998,50.619978,24.794991,43.27887
2013-03-20,257.27999900000003,86.099998,38.096351,47.549033,39.093981,19.927185,15.38,55.218546999999994,407.762762,21.92,687.580017,31.276318,25.83584,51.42289,24.479906,42.969418
2013-03-21,253.38999900000002,85.91999799999999,37.299394,47.665597999999996,38.540677,19.163938,15.54,54.607595999999994,406.036046,22.25,683.98999,31.241751,25.362151,51.194794,24.366125,43.146246999999995
2013-03-22,257.75,86.489998,38.985975,47.297973999999996,39.322938,19.081176,15.77,55.063385,405.56055200000003,22.219998999999998,697.909973,31.483733,25.648336999999998,51.815231,24.532416,43.340759999999996
2013-03-25,256.019989,85.33000200000001,39.384453,47.414539000000005,39.799926,19.173134,15.7,54.510617,405.225225,22.18,695.6400150000001,31.449163000000002,25.727285000000002,51.587123999999996,24.865,43.46454
2013-03-26,260.309998,86.07,38.893307,47.441437,39.561432,19.173134,15.37,54.917922,406.616613,21.83,694.590027,31.751644,25.924657,51.924714,25.066306,43.747465999999996
2013-03-27,265.299988,88.129997,38.374358,47.620765999999996,39.828544,19.154742000000002,15.28,54.762758999999996,401.731725,21.809998999999998,694.8599849999999,31.647934999999997,26.181239,51.669239000000005,24.716214,43.270027
2013-03-28,266.48999,87.699997,38.948907,47.6387,40.047959000000006,19.219112,14.87,55.08278000000001,397.492498,21.74,688.159973,31.70843,26.260188,52.572522,24.856251999999998,43.4557
2013-04-01,261.609985,87.050003,38.893307,47.540068,39.659795,19.154742000000002,14.75,54.976105000000004,400.99600699999996,21.26,695.76001,32.192398,26.141764000000002,52.572522,24.803739,43.517590000000006
2013-04-02,263.320007,88.120003,39.319585,47.853892,40.541548,19.513375,14.81,55.722827,406.926946,21.52,705.909973,32.46895,27.000328000000003,52.536024,25.740223,43.765149
2013-04-03,259.02999900000003,85.959999,38.84697,47.782163,40.081502,19.494985,14.74,55.519176,403.503515,21.59,698.719971,32.218323999999996,26.467426,53.010472,24.576179,43.314237
2013-04-04,259.079987,85.160004,38.717233,47.755261,40.36903,19.504255999999998,14.84,55.848896999999994,397.932927,21.639999,701.349976,32.762787,26.556243,53.165580000000006,24.654954,43.588319
2013-04-05,255.479996,83.589996,37.957345000000004,47.809061,39.832312,19.105642,14.65,55.955572,391.91693599999996,21.639999,693.3099980000001,32.857852,26.743746,52.809743999999995,24.628698999999997,43.818199
2013-04-08,258.950012,84.07,37.716407000000004,47.737331,39.899402,19.068561,14.95,57.041711,387.81281,22.08,696.530029,32.901581,26.654929,53.23856800000001,24.970031,44.162168
2013-04-09,261.140015,84.870003,38.12415,48.212551,39.56395,19.439364,14.94,57.352036,389.214208,22.34,696.130005,33.024021000000005,26.832563,53.64915,25.127575,44.099629
2013-04-10,264.769989,90.07,39.217648,48.015289,39.889815999999996,19.902867999999998,15.09,58.292711,395.485509,22.66,718.9400019999999,33.391345,27.523359999999997,54.342579,25.468908,44.546343
2013-04-11,269.850006,88.760002,39.755132,47.979422,40.071919,20.106810999999997,15.66,58.719407999999994,395.590581,22.76,733.98999,33.706193,27.66152,54.43381,25.617693,45.127069
2013-04-12,272.869995,90.620003,39.718063,47.997355,40.254020000000004,19.967760000000002,15.99,58.719407999999994,395.420415,23.73,743.1099849999999,33.749921,27.089145000000002,54.251334,25.731473,45.439771
2013-04-15,267.72000099999997,88.57,38.948907,46.98415,39.439356,19.513525,15.89,57.099897999999996,391.356359,23.959999,711.380005,33.190193,26.003605,53.348062,25.407639,45.243216
2013-04-16,272.339996,90.290001,39.18058,47.208311,39.688546,19.615496,15.72,58.913362,397.08209700000003,24.17,720.700012,33.181445000000004,25.885182,54.497687,25.600185,45.082399
2013-04-17,267.399994,88.610001,38.856239,46.410295,38.931387,19.124181,15.72,58.845478,391.671666,23.940001000000002,708.799988,33.041513,24.967407,54.306081000000006,25.197585,44.260446
2013-04-18,259.420013,86.470001,39.069378,46.795852000000004,38.327579,19.077831,15.55,58.17634,383.338353,23.57,690.01001,33.006532,24.927934,53.348062,25.818998,45.484442
2013-04-19,260.320007,86.43,39.226917,47.620765999999996,38.873883,18.96659,15.5,59.698875,400.335332,24.07,683.570007,33.478801000000004,24.997014,54.515928,25.897765,46.681636
2013-04-22,263.549988,85.660004,39.310316,47.862860999999995,38.787624,19.087101999999998,15.58,60.135267000000006,400.45547999999997,24.299999,690.869995,33.872362,25.391755,54.917384,26.029044,46.628029
2013-04-23,268.899994,87.849998,40.135076,47.674563,39.199749,19.383744,15.73,60.697734,404.354345,24.549999,702.349976,34.108498,25.618731,55.108996999999995,26.081564,46.744176
2013-04-24,268.77999900000003,88.089996,40.125807,48.194618,38.979307,18.901699,15.81,60.067384,407.132146,24.52,700.799988,32.394328,25.401623999999998,54.369946999999996,25.906514,46.279593
2013-04-25,274.700012,92.339996,41.182237,48.687771999999995,39.055983000000005,19.133451,16.040001,60.125570999999994,404.95496099999997,24.809998999999998,711.219971,32.604225,25.83584,54.187461,26.63295,47.548263
2013-04-26,254.809998,85.019997,40.922764,48.616042,39.650208,19.161262,16.01,59.9995,401.11112,24.58,701.1900019999999,32.394328,25.066093,54.442935999999996,26.807992,47.914568
2013-04-29,249.74000499999997,85.489998,40.422349,49.064364000000005,39.765221999999994,19.448634,16.200001,61.095338,409.939947,24.790001,699.429993,32.621716,24.947672,54.86264499999999,26.772987,47.762684
2013-04-30,253.809998,85.849998,39.857065000000006,49.530619,39.583119,19.393014,16.57,60.940176,412.697698,24.870001000000002,695.98999,32.761649,24.987145,54.54330699999999,26.772987,48.164727
2013-05-01,248.229996,84.860001,41.071034000000004,49.091262,40.11984,18.892429,16.450001,61.298988,410.625646,24.860001,694.0599980000001,32.849108,24.908197,54.269580000000005,26.729225,46.815652
2013-05-02,252.55000299999998,85.0,40.18141,49.189893,40.359446999999996,19.216882000000002,16.32,61.948733999999995,415.22022000000004,24.440001000000002,707.950012,32.849108,24.789775,54.515928,26.309115999999996,46.931795
2013-05-03,258.049988,84.510002,39.764396999999995,49.22576,40.771572,19.309583,16.309998999999998,62.840922,423.2833,24.450001,724.77002,32.6567,25.066093,55.136365000000005,26.554175,47.065811
2013-05-06,255.72000099999997,87.650002,39.838535,49.24369,41.001593,19.291043,16.23,63.093056000000004,431.206213,24.4,726.710022,32.438056,25.036489000000003,55.327967,26.396641,46.50295
2013-05-07,257.730011,89.300003,40.524285,49.674082,41.260369,18.892429,16.18,64.072523,429.044042,25.33,725.049988,32.814124,25.470703,56.130879,26.519171000000004,47.280232
2013-05-08,258.679993,92.910004,40.663291,49.952040000000004,41.480808,19.207612,16.1,63.99494,437.25226399999997,25.049999,735.27002,33.085244,26.220713,55.775043000000004,26.379133000000003,47.449985
2013-05-09,260.160004,94.25,39.33812,49.862376,41.174110999999996,19.309583,15.98,64.654382,436.176184,25.209999,737.5,32.647956,26.161502,55.747664,26.134075,47.092613
2013-05-10,263.630005,95.449997,44.027184000000005,49.745812,41.289125,19.559876000000003,15.76,65.168358,440.555578,26.07,765.409973,32.674192,26.250319,55.601682999999994,26.361627000000002,47.25343
2013-05-13,264.51001,93.139999,43.44337,49.494753,41.394549,19.717468,15.78,65.28473199999999,439.204199,25.91,777.4400019999999,32.359344,26.151633,55.574315000000006,25.959025,46.949664
2013-05-14,268.329987,92.839996,43.962315999999994,49.996871,41.528732,19.717468,15.77,65.430199,443.99399400000004,26.290001,791.1400150000001,32.560496,26.260188,55.90278299999999,26.011546,47.503589
2013-05-15,266.559998,93.550003,44.184723999999996,50.149302,41.912101,19.661846,16.0,65.62415,458.403418,27.129998999999998,805.75,32.822869,26.477295,55.775043000000004,26.169079,47.887763
2013-05-16,264.119995,92.690002,44.67587,49.261623,41.087852000000005,22.146228,15.92,64.460432,452.387396,26.6,800.080017,32.691684,26.30953,55.400955,26.387883000000002,47.530394
2013-05-17,269.899994,94.720001,44.31446,49.602349,40.867414000000004,22.470682,16.030001000000002,64.567107,455.04505,26.370001000000002,813.659973,32.744157,26.536506,55.391829,26.457902,47.664406
2013-05-20,267.630005,100.489998,45.389424,49.853408,39.793974,22.20185,16.18,64.121015,454.719732,26.209999,842.5,32.551752,26.645059999999997,54.807898,26.344129,47.119417999999996
2013-05-21,268.859985,99.029999,45.120682,49.817545,40.474458,22.25747,16.139999,63.839781,453.93894000000006,25.85,825.960022,32.306868,25.895051000000002,55.172858999999995,26.431646,46.520819
2013-05-22,262.959991,95.139999,44.342259999999996,48.714673,40.043164000000004,21.636375,16.0,63.58764,445.15515700000003,26.139999,798.030029,32.027004,25.421360999999997,54.707530000000006,25.670204000000002,45.984763
2013-05-23,261.799988,93.889999,44.064253,47.719398,40.081502,21.793966,15.64,63.257922,441.836859,25.35,803.599976,32.131956,25.954261,54.890016,25.696460000000002,46.360001000000004
2013-05-24,261.73999,96.449997,43.332164,47.719398,40.206099,21.812507,15.35,63.510056999999996,437.097113,25.5,801.119995,32.1407,25.549651,54.087101000000004,25.915272,45.913287
2013-05-28,267.290009,97.279999,43.573106,48.275316,40.081502,22.146228,14.92,64.67378199999999,441.07608600000003,25.1,804.330017,31.642190999999997,25.551637,55.008626,25.906514,45.404033
2013-05-29,265.52999900000003,96.550003,42.980022999999996,47.522135,39.094321,22.359442,14.88,64.256782,434.589605,25.280001000000002,792.27002,31.406055,25.839404000000002,54.272470999999996,25.670204000000002,44.287248
2013-05-30,266.829987,97.769997,42.757615,47.862860999999995,39.24767,22.591194,15.15,62.69545600000001,435.81583200000006,25.040001,807.539978,31.047479,25.789788,54.620838,25.792733,43.849470000000004
2013-05-31,269.200012,96.639999,42.312803,47.464268,38.500093,22.359442,14.68,61.172920999999995,436.046057,24.76,803.929993,30.601446000000003,25.879095,53.511556999999996,25.346379000000002,43.313411
2013-06-03,266.880005,96.349998,41.932859,47.876603,38.778038,22.600462,14.84,61.871151,434.249243,24.940001000000002,802.619995,30.671409999999998,25.789788,53.722404000000004,25.241346,43.474228000000004
2013-06-04,265.700012,96.059998,41.895790999999996,47.565062,39.218915,22.581924,14.68,62.404523,429.97998600000005,25.290001,798.6900019999999,31.196154999999997,25.373023,53.484047,25.670204000000002,43.635045
2013-06-05,267.170013,94.949997,41.793853999999996,46.987792999999996,38.519262,22.544842000000003,14.62,61.211709,430.280279,25.15,795.5,30.837578999999998,24.013578,52.163909000000004,25.27636,43.152592999999996
2013-06-06,267.829987,98.889999,43.721377000000004,46.822858000000004,38.567186,22.758054,14.96,61.23110500000001,432.75275199999993,25.48,805.900024,31.318599,23.944116,52.695634999999996,25.775235000000002,44.64462
2013-06-07,276.869995,102.66999799999999,44.926077,46.612109999999994,39.468108,22.702434,14.81,62.88940600000001,440.305304,25.200001,816.450012,31.003751,23.874654999999997,53.878265,25.959025,44.885847
2013-06-10,281.070007,102.989998,44.332994,46.685416,38.979307,22.581924,15.22,61.900247,445.555578,26.15,823.450012,31.476022999999998,23.48766,52.897323,26.134075,45.144938
2013-06-11,274.77999900000003,99.43,43.943781,46.474668,38.49051,22.31309,15.16,61.871151,440.34534299999996,25.799999,813.419983,31.274866999999997,23.666273999999998,52.154739,26.134075,44.832240000000006
2013-06-12,271.670013,97.510002,44.601735999999995,45.924886,37.877116,22.23893,15.08,61.08564200000001,436.42642800000004,25.879998999999998,807.900024,31.152427000000003,23.120509,51.485506,25.507281,44.582081
2013-06-13,275.790009,99.660004,44.870474,45.769117,38.097553999999995,22.572653,15.26,62.356039,438.93894000000006,25.559998999999998,814.820007,31.74714,23.527351,53.089841,25.688694,45.243216
2013-06-14,273.98999,98.0,45.213353000000005,45.182687,38.087972,22.331630999999998,14.99,61.871151,437.957952,25.42,815.75,31.406055,23.497583,52.686465000000005,25.54356,45.627390000000005
2013-06-17,278.059998,96.760002,45.343090000000004,45.961539,38.413838,22.897106,15.18,62.540289,443.568579,25.93,825.539978,31.274866999999997,23.636504000000002,53.117340000000006,25.906396,45.305756
2013-06-18,281.76001,96.300003,46.204915,46.08982,38.710947999999995,23.008346,15.1,63.316106000000005,450.760779,25.780001000000002,834.820007,31.633444,23.527351,53.988275,26.042463,46.056236
2013-06-19,278.160004,94.550003,44.685139,44.752025,38.538431,22.878566,15.02,62.385130000000004,450.790808,26.16,828.549988,30.828834999999998,23.2892,53.044002,25.307722000000002,44.716093
2013-06-20,273.440002,93.230003,43.44337,43.744098,37.292474,22.656084,14.78,60.106175,442.812811,25.67,815.6900019999999,30.041714000000002,22.435826000000002,51.632186,24.863249,43.742256
2013-06-21,273.359985,93.410004,43.95305,45.356782,38.116723,22.693164000000003,15.02,60.833501,440.90592000000004,26.139999,813.049988,30.146665999999996,22.31675,52.081401,24.736259,44.242577000000004
2013-06-24,270.609985,89.889999,43.072691,44.880306,38.126306,22.30382,14.75,60.55226700000001,435.330328,25.27,805.01001,30.137918,22.138136,51.595513000000004,24.772538,43.885203999999995
2013-06-25,272.089996,91.089996,43.675043,45.081893,38.500093,22.25747,14.78,60.678338000000004,433.53354400000006,25.4,809.570007,30.636427,22.475517,51.95305,25.398424,45.06453
2013-06-26,277.570007,93.720001,43.536038,45.714138,38.519262,22.609733,14.97,61.298988,437.26227400000005,25.469998999999998,819.5599980000001,30.898802000000003,23.616657999999997,52.613127,25.588915,45.261084999999994
