Date,AIG,AXP,BAC,BCS,C,HDB,HSBC,LFC,LYG,MTU,PNC,PUK,SAN,TD,USB,WFC
2011-10-19,22.049349,43.826701,6.233428,9.240822,29.209034999999997,31.116341,33.212476,11.316311,1.9819209999999998,4.37,46.680727000000005,17.537284,5.479661,31.14493,21.990694,22.460406
2011-10-20,22.401357,43.883703000000004,6.301605,9.224235,29.894787,29.990483,33.065878000000005,10.628950999999999,1.9622979999999999,4.38,48.290403999999995,17.492432,5.413079,31.447515999999997,22.710655,22.977763
2011-10-21,23.476936,46.040361,6.291866000000001,9.688766000000001,30.113432,30.475765999999997,33.644127000000005,10.846511999999999,2.001543,4.41,49.163453000000004,18.102425,5.552901,32.005143,23.138986,23.468359
2011-10-24,24.581847,47.427461,6.545099,9.9625,31.405428000000004,31.135753,34.499278000000004,11.319469999999999,2.148716,4.41,50.000122,18.793152,5.646114,32.221277,23.303027,23.655677999999998
2011-10-25,23.643161,46.952426,6.291866000000001,9.506267,30.709738,29.175207,33.823299,10.925335,2.129093,4.37,48.217652,18.38051,5.559558999999999,31.399966,22.637748000000002,22.790443
2011-10-26,24.757851000000002,47.931000000000004,6.418482,9.788308,30.958199,29.524612,34.474846,11.521263000000001,2.129093,4.36,49.00885,18.515066,5.592849,31.789008000000003,23.23012,22.977763
2011-10-27,25.931209,49.460613,7.032085,11.488819,33.959602000000004,31.232808000000002,36.519065000000005,12.508165,2.3449459999999998,4.66,50.900453000000006,19.977255,6.125502,33.254397999999995,23.8954,24.146274
2011-10-28,25.755205,49.498613,7.158702000000001,10.883271,33.949665,31.465740999999998,36.975148,12.23701,2.17815,4.66,50.08197,19.430056,5.998997,33.059878000000005,23.722246,24.155194
2011-10-31,24.141839,48.09251,6.652236,10.377259,31.395490000000002,30.728113,35.558037,12.218091000000001,2.021166,4.33,48.845153,18.541978,5.699380000000001,32.541154,23.321254999999997,23.111561
2011-11-01,22.900033999999998,46.5439,6.233428,9.415022,28.990391,30.436944,34.548142,11.757742,1.903429,4.24,46.726197,17.573167,5.379788,30.898537,22.355232,22.094689000000002
2011-11-02,23.65294,47.80749,6.545099,9.672169,29.646327000000003,31.087221000000003,35.281131,12.697349,1.8053139999999999,4.23,47.835692,18.01272,5.373130000000001,31.348093,23.066078,22.704197
2011-11-03,24.083169,49.099585,6.730154,9.9625,30.600737,31.038694,35.444016999999995,13.346881,1.834748,4.31,48.572327,18.245953,5.433054,31.706876,23.330368,23.134438
2011-11-04,23.379154999999997,48.624551000000004,6.321085,9.862966,30.163299,30.097246000000002,35.321851,13.570751999999999,1.7955020000000002,4.25,47.899351,17.967868,5.339840000000001,31.019571000000003,23.266575,22.766941
2011-11-07,23.193373,48.691055,6.282126,9.78001,30.372075,30.330181,35.354428999999996,14.100464,1.785691,4.35,48.890623,17.994779,5.3065489999999995,31.313514,23.594657,22.784868
2011-11-08,23.525825,48.776561,6.360044,10.050244000000001,31.237009000000004,30.776640000000004,35.672057,13.901822,1.854371,4.32,49.618165000000005,18.739328,5.373130000000001,31.698232,23.940967999999998,23.779802
2011-11-09,22.039573,46.752913,5.999674,8.932625,28.681977000000003,28.612278999999997,32.569078000000005,13.315354000000001,1.6875759999999997,4.2,47.11725,17.160524,4.947008,30.587303000000002,22.883810999999998,22.399442999999998
2011-11-10,22.636029,46.638905,5.873058,9.149476,28.463257000000002,28.243465000000004,32.259594,13.271207999999998,1.697387,4.2,47.881166,17.429639,5.080172,30.535429999999998,23.366820999999998,22.480113
2011-11-11,23.320488,47.854993,6.048373000000001,9.541478,29.159181,29.097562,32.772686,13.138779999999999,1.7955020000000002,4.24,48.990660999999996,18.254923,5.273258,30.946083,23.640225,22.991025
2011-11-14,23.017371,46.980931,5.892537,9.141133,28.214713,28.757864,32.552789000000004,13.457242,1.726822,4.3,48.026674,17.662872,5.066855,30.716982,23.221007,22.49804
2011-11-15,22.606696,47.455966,5.970455,9.207863,27.856810999999997,28.719041999999998,32.503923,13.485619,1.697387,4.27,48.754212,17.976839000000002,5.033564,30.634853000000003,23.257461,22.668345000000002
2011-11-16,21.951570999999998,45.717337,5.746441,8.89926,26.703567,28.612278999999997,31.306709,12.659513,1.638518,4.19,48.035765999999995,17.133614,4.927034,30.314971999999997,23.184554000000002,22.354627
2011-11-17,21.394223999999998,44.36824,5.649044,8.607345,25.848575,27.049670000000003,30.671453999999997,12.211782000000001,1.550215,4.18,47.308228,16.604354999999998,4.887085,29.705475,22.883810999999998,22.112616
2011-11-18,21.394223999999998,44.539253,5.629564,8.774153,26.126945000000003,27.039964,30.932071,12.199173,1.550215,4.19,47.91754,16.837588,4.960325,29.731410999999998,23.129872,22.130543
2011-11-21,20.543541,43.760196,5.347112,8.390494,24.854399,25.768521,30.060631,11.89017,1.4521,4.08,46.353334000000004,16.128919,4.847136,29.351015999999998,22.437253,21.673410999999998
2011-11-22,20.543541,43.703191,5.2302349999999995,8.015171,24.317543,25.409413,30.357445000000002,12.11404,1.363797,4.12,45.66217,16.200682999999998,4.713973,29.4245,22.48282,21.449327
2011-11-23,19.653745,42.848127000000005,5.006221,7.7065779999999995,23.373077,24.438847,29.541209999999996,11.619003999999999,1.3147389999999999,4.04,44.452638,15.348489,4.560836,28.542672999999997,21.680839000000002,20.803964
2011-11-25,19.62441,42.753122,5.0354410000000005,8.023514,23.492376999999998,25.030893,29.615409999999997,11.631623,1.373608,4.06,44.625427,15.492016,4.527545,28.222795,21.899561,21.072866
2011-11-28,20.40665,43.71269,5.113358,8.699088,24.904107,25.787933,31.190175,12.151877,1.412854,4.17,45.698547,16.541562,4.807187,28.827971,22.528385999999998,21.646520000000002
2011-11-29,20.660876000000002,43.275659000000005,4.947783,8.774153,25.093001,25.768521,31.041767,12.016289,1.3932309999999999,4.17,46.226015000000004,16.88244,4.767238,29.204043,22.42814,21.583776999999998
2011-11-30,22.792476,45.641333,5.308864,9.716629,27.319955,26.84585,32.278490999999995,12.694199000000001,1.520781,4.34,49.299865000000004,17.770517,4.980299,30.652144,23.621998,23.179256
2011-12-01,22.489359,45.403816,5.396694999999999,9.349649000000001,26.832809,26.62262,32.0229,12.839236,1.4521,4.33,48.626893,17.707724,4.973641000000001,30.639173,23.421503,22.982060999999998
2011-12-02,22.665363,45.821845,5.504043,9.891779,28.005937,27.923178000000004,32.624772,12.732036,1.4913459999999998,4.33,49.081604999999996,18.129336,5.040223,30.88989,23.439729,23.367486
2011-12-05,23.046704000000002,46.344383,5.650427,9.941823,29.656269,28.010529,33.259624,12.728886,1.618895,4.41,50.182007,18.138306,5.219993,31.231382,23.640225,23.968031
2011-12-06,23.525825,46.13537,5.640668,9.875092,29.576735,27.942590000000003,32.715466,12.855005,1.6483299999999999,4.42,49.991029,18.228011,5.299891000000001,31.192479,23.886286,23.887361
2011-12-07,23.916944,46.70541,5.748016000000001,10.033565,29.656269,27.670831,33.185421000000005,13.214453,1.6483299999999999,4.47,50.891357,18.38051,5.299891000000001,31.559907,24.068555,24.245895
2011-12-08,22.596918,45.422818,5.455248,9.341305,27.588383,27.059374,32.154818,12.549161999999999,1.510969,4.31,49.472658,17.63596,5.100146,30.74724,23.375935000000002,23.475047
2011-12-09,23.574716,46.363384,5.582114,10.0002,28.602443,27.42819,32.583549,12.561771,1.609084,4.41,50.845886,18.443303,5.2666,31.157897,23.959195,24.120409
2011-12-12,22.772922,45.498821,5.3186230000000005,9.516456,27.061469,25.991753,31.495232,11.839725,1.501158,4.36,49.672729,17.573167,5.053539,30.959054,23.731360000000002,23.564681
2011-12-13,22.323133,45.023787,5.191757,9.024367999999999,26.743333000000003,26.331449,31.157194,11.779810000000001,1.461912,4.25,48.972471999999996,16.945232999999998,4.813845,30.535429999999998,23.457956,23.116513
2011-12-14,22.274244,44.729268,5.103926,8.874239,25.898283,25.516176,30.63777,11.622163,1.412854,4.14,49.154357,16.774795,4.733948000000001,30.077226,23.494410000000002,23.179256
2011-12-15,22.704473999999998,44.102218,5.133203,8.840883,25.769041,25.652054,30.67075,11.622163,1.442289,4.17,49.017946,17.079791,4.773897,30.016709000000002,23.512635999999997,22.955172
2011-12-16,22.841367,44.539253,5.074649,8.799174,25.878401,24.467963,30.63777,11.685217999999999,1.471723,4.17,50.100159000000005,16.936262,4.767238,30.263102000000003,23.694905,23.286816
2011-12-19,21.863569000000002,43.741195000000005,4.869711,8.482237,24.675447,24.021503,30.266752,11.281634,1.353985,4.03,49.454469,16.720971,4.76058,30.500847999999998,23.293914,22.68627
2011-12-20,23.222707999999997,45.527322,5.0453730000000006,9.091089,25.798867,24.875601,31.338578000000002,11.612705,1.412854,4.22,51.064149,17.492432,5.040223,30.946083,24.150576,23.752910999999997
2011-12-21,23.545381,45.118796,5.103926,9.116111,25.947993,25.166771,31.247888,11.458198,1.481535,4.12,51.728028,17.330964,4.966983,30.915825,24.433092000000002,24.102481
2011-12-22,23.633383,45.251805,5.33814,9.391347999999999,27.488965000000004,25.399707,31.627149,11.574867,1.550215,4.16,52.746582,17.45655,5.01359,31.629068,24.916104,24.425163
2011-12-23,23.662717999999998,45.555827,5.465007,9.449735,27.300071000000003,25.487057999999998,31.75082,11.716755000000001,1.520781,4.19,53.264953000000006,17.519344,5.040223,31.814943,25.052805,24.909185
2011-12-27,23.300932,45.280306,5.3479,9.282919,26.743333000000003,25.574409,31.618903000000003,11.619003999999999,1.510969,4.11,53.083068000000004,17.492432,5.000274,31.598809000000003,24.888763,24.747845
2011-12-28,22.460025,44.624759000000005,5.16248,8.949303,25.977817,25.14736,31.033521,11.470817,1.4913459999999998,4.04,52.273680999999996,17.2592,4.880427,31.516681,24.609525,24.299676
2011-12-29,22.72403,45.147296999999995,5.328382,9.091089,26.604149,25.098832,31.371559,11.622163,1.510969,4.15,53.019408,17.537284,4.980299,31.814943,24.994049,24.882295000000003
2011-12-30,22.68492,44.81477,5.425971,9.166153999999999,26.156769,25.50647,31.412782,11.656841,1.540404,4.19,52.446470999999995,17.707724,5.006932,32.337988,24.765166,24.703027
2012-01-03,23.535603,45.973856,5.660186,9.658241,28.165004999999997,26.321745,32.344448,12.211782000000001,1.618895,4.3,53.683287,18.111396,5.160069,32.981751,25.250398999999998,25.48284
2012-01-04,23.388934,46.002466999999996,5.669944999999999,9.858414,28.005937,26.457624,32.360938,11.887021,1.609084,4.34,53.856080000000006,18.138306,5.0202480000000005,32.964304,25.241243,25.599363
2012-01-05,23.379154999999997,46.53649,6.1578919999999995,9.649899000000001,28.343957,26.273215999999998,31.98992,11.700987,1.599273,4.29,54.39264,17.8064,4.753922,32.789843,25.616611,26.011679
2012-01-06,23.017371,46.031075,6.031025,9.566499,28.383723,25.875284,31.585926,11.407753,1.599273,4.24,54.48358100000001,17.600079,4.600784,32.471452,25.406039,25.939972
2012-01-09,23.467157,46.145508,6.118856,9.324627,28.910637,26.292628000000004,31.544698999999998,11.66,1.550215,4.3,54.929201,17.770517,4.640733,32.720058,25.85465,26.262652000000003
2012-01-10,24.513401,46.412519,6.470178,9.883436,29.825279,27.030258,32.154818,12.091961999999999,1.638518,4.33,55.993225,18.21007,4.847136,32.959942,25.872961,26.361249
2012-01-11,24.806742,46.679534000000004,6.7043919999999995,9.833392,31.087883,27.467011,31.7838,12.145567999999999,1.6875759999999997,4.36,56.06598,18.308746,4.861434,32.946858,26.010291,26.549481
2012-01-12,24.865409,47.347066999999996,6.626321000000001,10.141986,31.415961,27.253487,31.874493,12.148717999999999,1.736633,4.34,56.788525,18.55992,4.915904,33.317586,26.312417,26.540516999999998
2012-01-13,24.396066,47.451961,6.45066,10.317136999999999,30.560969,27.030258,31.825022999999998,12.142418,1.71701,4.29,56.459263,18.201101,4.888669,33.134403000000006,26.577921999999997,26.540516999999998
2012-01-17,24.014723999999998,47.890628,6.323794,10.116964,28.055645000000002,27.670831,32.525835,12.486097000000001,1.71701,4.28,56.011103000000006,18.694477,4.922713,33.343754,26.339883,26.737709999999996
2012-01-18,24.669849,48.214858,6.636080000000001,10.458923,28.860929,28.505518,33.078237,13.088334,1.766068,4.29,54.547715000000004,19.071237,4.956757,33.326311,26.623697999999997,27.105208
2012-01-19,24.982744,48.586767,6.792223,11.284634,29.159181,29.495494,34.10884,13.249139999999999,1.942675,4.35,54.328208999999994,19.519761,5.222297,33.779905,26.14762,27.024538
2012-01-20,25.080524,47.718976,6.899571000000001,11.634927000000001,29.467375,29.087856,34.958059000000006,13.539214000000001,1.942675,4.54,54.53856999999999,19.573583,5.2767669999999995,34.08085,26.312417,27.374109999999998
2012-01-23,24.875187,47.146803999999996,7.075232000000001,11.609905,29.676153000000003,29.446965999999996,34.883856,13.684262,1.9819209999999998,4.63,54.630030000000005,20.147693,5.324428,34.695825,26.083533,27.714716999999997
2012-01-24,24.757851000000002,46.946546000000005,7.114267999999999,11.376377,29.725861,30.233124,34.817896000000005,13.624347,1.91324,4.59,54.437962,19.842698000000002,5.372089,34.198613,26.046913,27.374109999999998
2012-01-25,24.748073,47.842944,7.172821000000001,11.518163000000001,29.785511,30.796052000000003,34.644754999999996,13.800920999999999,1.91324,4.6,54.529422,19.977255,5.426558999999999,34.176804,26.184243,27.069356
2012-01-26,24.581847,47.661758,7.124027000000001,11.618249,30.203065000000002,30.378709000000004,34.776672,13.898663,1.9819209999999998,4.54,53.870901,20.336074,5.515073,33.910752,25.442660999999998,26.038567999999998
2012-01-27,24.689404999999997,47.537787,7.114267999999999,11.751700999999999,30.690213,30.369004999999998,35.114709999999995,13.971186999999999,1.9721090000000001,4.56,54.035531999999996,20.25534,5.549116000000001,33.666508,25.506748,26.531553999999996
2012-01-30,24.640516,46.841646999999995,6.899571000000001,11.184548,30.053939,29.709020000000002,34.19129,13.526606,1.903429,4.59,53.980654,19.726081,5.372089,33.688314,25.644078,26.217836
2012-01-31,24.552514000000002,47.814337,6.958125,11.284634,30.541085,30.116657,34.488105,13.854527,1.873994,4.59,53.88919,19.905492000000002,5.3652809999999995,33.635978,25.836339000000002,26.181981
2012-02-01,26.009432999999998,48.272071999999994,7.182581,11.876799,31.415961,30.679585,35.263117,14.027941,1.9622979999999999,4.76,54.748931000000006,20.416809,5.501455,34.028511,26.14762,26.902009000000003
2012-02-02,25.725870999999998,48.787026000000004,7.270411,12.026928999999999,31.813757,31.475448999999998,35.592908,14.308566,1.9819209999999998,4.8,54.703201,20.45269,5.6240120000000005,33.928197999999995,26.156776,26.911009000000004
2012-02-03,26.566778000000003,49.826468,7.65101,12.594081,33.355218,32.533366,36.557553999999996,14.488291,2.0996580000000002,4.89,56.889134,20.883274,5.732952,34.595509,26.733563,27.568034
2012-02-06,26.204992,49.406878000000006,7.777875999999999,12.293822,33.116539,32.630421000000005,36.334944,14.232892999999999,2.158527,4.87,55.855616000000005,20.730776000000002,5.760187,34.582425,26.696941,27.181021
2012-02-07,26.107213,49.712035,7.660769,12.493995,32.887807,32.38778,36.656490999999995,13.832448999999999,2.168339,4.9,55.517208999999994,20.820479000000002,5.848701,34.564978,26.962446000000003,27.235021999999997
2012-02-08,26.439665,49.244762,7.934019,12.519016,34.041416,32.465427000000005,37.060489000000004,14.191897,2.207585,5.01,55.270262,20.82945,5.9576400000000005,34.634764000000004,27.127240000000004,27.568034
2012-02-09,26.742782000000002,49.883687,7.982814,12.168714,33.474556,32.853651,37.060489000000004,13.908122,2.17815,5.05,55.233677,20.676952,5.964449,34.582425,26.861736999999998,27.523033
2012-02-10,26.0681,49.406878000000006,7.875464999999999,12.360552,32.748578,33.144822999999995,36.227759999999996,13.36265,2.0898470000000002,4.88,54.575152,20.228428,5.814657,34.246587,26.559611,27.235021999999997
2012-02-13,26.224548,49.654817,8.051126,12.460639,32.698855,33.581575,36.730695000000004,13.681102,2.148716,4.95,54.959293,20.443721,5.821466,34.316371999999994,26.715252000000003,27.559034999999998
2012-02-14,26.009432999999998,49.549919,7.787635000000001,12.302166,31.903263,33.377757,36.3267,13.668493,2.0898470000000002,4.98,54.474546999999994,20.291222,5.773804,34.168079,26.550455,27.379027
2012-02-15,25.901875,49.130328999999996,7.592455999999999,12.535694,31.545244,33.717457,37.019265999999995,13.974336,2.050601,5.13,54.428814,20.210488,5.705717,34.041598,26.211707,27.154019
2012-02-16,26.674336,50.41771,7.894983,13.061147,32.529789,33.843628,37.447994,14.166679,2.129093,5.13,55.517208999999994,20.641070000000003,5.685291,34.237865,26.623697999999997,27.334026
2012-02-17,26.625445000000003,50.408175,7.826671000000001,13.227954,32.738631,34.552141,37.769544,14.340094,2.1879619999999997,5.13,55.919639000000004,20.676952,5.760187,34.399242,26.870891999999998,27.98205
2012-02-21,26.723225,50.398637,7.914501,13.019447999999999,33.17621,34.688023,37.637627,14.321176000000001,2.17815,5.08,56.029392,20.318133,5.8282739999999995,34.639123,26.660320000000002,27.865045000000002
2012-02-22,27.055677000000003,50.341421999999994,7.758358,12.638682000000001,32.181719,33.610695,37.25012,14.664855,2.129093,5.07,54.611738,20.06696,5.726143,34.517001,26.376503999999997,27.532033000000002
2012-02-23,27.368571999999997,50.226986,7.826671000000001,12.875072,32.529789,33.26129,37.382037,14.831971,2.227208,5.08,54.5843,20.542395000000003,5.753378,34.534448,26.5413,27.586035
2012-02-24,27.779246999999998,50.856376000000004,7.690046000000001,13.221222000000001,32.171772,33.930979,37.596401,14.734228,2.17815,5.17,54.309916,20.623129000000002,5.739761,34.569340999999994,26.303261,27.16302
2012-02-27,28.023697,51.666949,7.846188000000001,13.086135,32.748578,32.776007,36.236007,14.355862,2.148716,5.14,54.346498,20.461660000000002,5.712526,34.926984999999995,26.825115000000004,27.928048999999998
2012-02-28,28.317035999999998,51.266428000000005,7.92426,13.119909,33.295548,33.775689,36.903835,14.623869000000001,2.148716,5.25,54.456255000000006,20.650041,5.739761,35.245373,26.706096000000002,28.234059999999996
2012-02-29,28.571263000000002,50.436782,7.787466,13.145237,33.136429,33.338934,36.623511,14.614409,2.158527,5.11,54.437962,20.416809,5.651247,35.555040000000005,26.916667999999998,28.162058000000002
2012-03-01,28.796158000000002,51.085242,7.934031,13.550489,33.941968,33.319526,37.349057,14.645937,2.138904,5.16,55.142217,20.856362,5.753378,36.265969,27.200483000000002,28.387065999999997
2012-03-02,29.138385999999997,50.532146000000004,7.943802000000001,13.643355,33.912131,33.232174,37.151183,14.718460999999998,2.1977729999999998,5.06,54.520277,20.739746,5.719334,36.060977,26.79765,28.153057
2012-03-05,29.715287,50.513073,7.787466,13.592699,33.494446999999994,33.096292,36.648247999999995,13.870285,2.1879619999999997,5.03,53.742851,20.650041,5.596778,35.951939,26.458902000000002,27.874045000000002
2012-03-06,28.405038,49.340125,7.533421000000001,12.512041,31.943040000000003,32.067495,35.584665,12.697349,2.050601,4.94,52.261174,19.717111,5.310811,35.105805,25.973670000000002,27.100016999999998
2012-03-07,28.796158000000002,49.845541,7.836322,12.790642,33.056872,32.222784999999995,35.848499,12.747803999999999,2.0800349999999996,4.99,52.974574,19.932402,5.3652809999999995,35.040382,26.220863,27.370027
2012-03-08,27.681466999999998,50.494001000000004,7.875406,12.976386,33.812683,32.785711,36.301963,13.003200999999999,2.119281,5.11,53.715414,20.237398000000002,5.5831599999999995,35.951939,26.696941,28.261059999999997
2012-03-09,27.6228,50.732405,7.865635,12.790642,34.011582000000004,33.406873,36.046376,12.867614,2.0800349999999996,5.15,54.328208999999994,20.309162,5.481029,36.122038,27.209639000000003,28.495069
2012-03-12,27.52502,50.322348999999996,7.807008000000001,12.537369,34.101085999999995,33.018648999999996,35.939192,12.67528,2.050601,5.08,54.41966899999999,20.470631,5.392515,36.183099,27.173018,28.360064
2012-03-13,27.769469,51.733702,8.295557,13.094581,36.249186,33.901864,37.398527,13.141929000000001,2.148716,5.2,56.651332,21.717527,5.562734,36.710840999999995,28.390677,29.998127
2012-03-14,27.6228,53.545575,8.637542,13.305651999999998,35.016016,33.581575,37.741863,12.785641,2.158527,5.17,56.11170799999999,22.157082,5.515073,36.322666999999996,28.820977000000003,30.034126
2012-03-15,27.456574,54.089135999999996,9.02838,13.339417000000001,36.070178000000006,33.173939000000004,37.842351,12.933828,2.237019,5.14,57.620826,22.121199,5.596778,36.671589000000004,29.004084000000002,30.66415
2012-03-16,27.407684999999997,53.927018999999994,9.575555,13.643355,36.487862,32.737184,38.411787,12.886532,2.3057,5.22,58.004963000000004,22.390313,5.671673,36.763181,28.976616999999997,30.502144
2012-03-19,27.18279,54.613624,9.311738,13.558925,36.965216999999996,32.281017,38.386666,12.580689,2.3057,5.32,58.20618,22.650457,5.80104,36.898386,29.159725,30.826157000000002
2012-03-20,27.691245000000002,54.270322,9.585326,13.297207,37.870207,32.329547999999996,37.616251,12.252768,2.207585,5.26,58.06899,22.148111,5.753378,36.61925,29.022395,30.889159000000003
2012-03-21,27.857471000000004,54.403827,9.595097,13.162120000000002,37.591747,32.814831,37.574381,12.262228,2.207585,5.15,58.03240400000001,22.175020999999997,5.555925,36.745734000000006,28.875909999999998,30.619149
2012-03-22,27.358794,54.632697,9.380136,12.799088000000001,36.696708,31.883084999999998,37.331536,12.177095,2.148716,5.15,57.254978,22.112227999999998,5.453794,36.632334,28.720269000000002,30.113645
2012-03-23,27.642356,54.594551,9.624410000000001,13.356309,36.92544,32.378076,37.180803000000004,12.300064,2.1977729999999998,5.11,57.950088,22.381344,5.453794,36.985619,29.022395,30.2671
2012-03-26,28.414816,55.939151,9.702577999999999,13.710895,37.223787,32.640128999999995,37.607878,12.542853,2.207585,5.14,58.526298,23.000304999999997,5.460603,37.561338,29.397763,31.043412
2012-03-27,29.011273,55.519560999999996,9.380136,13.491387,36.577366,33.135116,37.624627000000004,12.542853,2.148716,5.15,57.721433999999995,22.740163,5.344854,37.238584,29.013240000000003,30.691365
2012-03-28,29.040608000000002,56.320599,9.5267,13.221222000000001,36.855826,32.999237,37.331536,12.312683,2.119281,5.13,59.175670999999994,22.264443,5.222297,37.146992,29.31263,31.115629
2012-03-29,29.275278999999998,55.204865000000005,9.311738,12.765314,36.308853000000006,32.193666,36.812343,12.22755,2.070224,5.05,58.489712,21.961961,5.167827,36.91147,29.063906,30.637202000000002
2012-03-30,30.145519,55.176258,9.350822,12.790642,36.348634000000004,33.096292,37.172427,12.255927,2.0800349999999996,4.98,58.983602000000005,22.026125,5.222297,37.051039,29.183663,30.81774
2012-04-02,30.477971000000004,55.319297999999996,9.458304,12.866626,36.66687,33.649514,37.423648,12.533392999999998,2.0800349999999996,5.16,59.193967,22.328606,5.269958,37.523493,29.211298,31.151733
2012-04-03,30.184632,55.874313,9.272655,12.461385,36.169625,33.581575,37.515763,12.410424,2.021166,5.02,59.175670999999994,21.888632,5.011227,37.206764,29.100754,31.124654
2012-04-04,31.797999,54.898258,8.989296000000001,11.870399,34.846954,32.824535,37.13893,12.259078,1.9721090000000001,4.89,58.416541,21.576985999999998,4.881861,36.947221,28.842816999999997,30.583043
2012-04-05,32.159783000000004,55.59680600000001,9.018609,11.735312,34.598332,33.251583000000004,36.711855,12.45457,1.8936169999999999,4.86,58.105571999999995,21.338668,4.793347,36.868039,28.879665999999997,30.447639000000002
2012-04-09,31.279765,54.697306999999995,8.725481,11.600225,33.78285,32.659541,36.443884999999995,12.23701,1.8936169999999999,4.76,57.291564,21.091182999999997,4.766112000000001,36.758064000000005,28.566458,30.167803999999997
2012-04-10,30.546415999999997,53.759530000000005,8.344412,10.983911,32.678964,32.145138,35.522737,11.943775,1.8053139999999999,4.7,56.47755600000001,20.577882000000002,4.6261209999999995,36.278574,27.949253000000002,29.716461
2012-04-11,31.16243,54.496355,8.657083,11.389161999999999,33.404942,32.446015,35.958189000000004,12.155027,1.8641830000000001,4.83,57.136081000000004,21.063684,4.761138,36.304967,28.437490000000004,30.348342
2012-04-12,32.492235,55.539393999999994,8.959984,12.098343,34.439213,33.086588,36.636488,12.558621,1.9622979999999999,4.83,57.995819,21.641149,4.761138,36.925228000000004,28.870454,30.709419
2012-04-13,31.758885999999997,54.812135999999995,8.481206,11.48203,33.225934,32.125726,35.974937,12.451411,1.873994,4.85,56.403486,21.045351,4.547953,36.107013,28.465125,29.644247999999997
2012-04-16,32.081561,55.33844200000001,8.588687,11.448264,33.812683,32.16455,36.083801,12.404115,1.834748,4.78,57.19505,21.100348999999998,4.569271,36.353356,28.704638,29.924082000000002
2012-04-17,31.993559,55.673361,8.715709,11.895727,34.886734999999994,33.814512,36.887709,12.577539,1.883806,4.82,58.363986,21.741974,4.654545,37.109984999999995,29.063906,30.402504999999998
2012-04-18,31.866444,55.539393999999994,8.715709,11.625553,34.886734999999994,33.028353,37.055191,12.423034,1.8445599999999998,4.85,58.704542000000004,21.714477,4.5053160000000005,37.202364,28.833605,30.303209000000003
2012-04-19,31.553549,55.089642000000005,8.569144999999999,11.48203,34.657999,33.076884,37.214296999999995,12.826628,1.8249369999999998,4.85,59.459288,22.126951000000002,4.334767,37.083591999999996,28.759909000000004,29.896998999999997
2012-04-20,31.348212,54.974813,8.168534,11.532686,33.703289,33.649514,37.423648,12.892842,1.854371,4.84,60.177216,22.227778,4.455572,37.21116,28.824395000000003,29.788677000000003
2012-04-23,31.377545,54.850413,7.992657,11.245639,33.066815000000005,32.455719,36.954703,12.536543,1.8445599999999998,4.75,59.809053000000006,21.476159,4.434254,36.749266999999996,28.750697,29.508843
2012-04-24,31.680664,55.147057999999994,8.02197,11.473593,33.235877,32.50425,37.465521,12.662672,1.883806,4.72,60.352099,21.751141,4.512422,36.718474,29.128390999999997,29.851865000000004
2012-04-25,32.101116999999995,56.371908999999995,8.070825,11.600225,33.494446999999994,32.785711,37.54926,12.57123,1.8936169999999999,4.75,60.98719200000001,22.346937,4.633227,36.951621,29.183663,30.104615999999996
2012-04-26,32.961577,57.022612,8.080596,11.709984,33.693345,32.824535,37.73349,12.703659,1.9622979999999999,4.81,61.870796999999996,22.246111,4.512422,36.683282,29.570565999999996,30.546934999999998
2012-04-27,33.694926,57.577622,8.061053999999999,12.267205,33.315438,33.338934,38.168942,12.832937,1.9524860000000002,4.79,61.419792,22.631087,4.597696,37.206764,29.874564000000003,30.483746999999997
2012-04-30,33.274471999999996,57.615899,7.92426,12.022359,32.857973,33.319526,37.825602,12.599607,1.923052,4.76,61.042416,22.466097,4.498208999999999,37.149575,29.63505,30.167803999999997
2012-05-01,33.577591,58.343157,8.11968,12.309415,33.414885,32.834243,38.487153,12.924369,2.0800349999999996,4.69,61.972044,22.521093,4.540846,37.030803000000006,29.745596000000003,30.772607
2012-05-02,33.988265000000006,58.419709,7.973114999999999,11.847232,32.519846,32.436307,38.319672,13.094634,2.011355,4.65,61.419792,22.521093,4.285024,36.828449,29.515296000000003,30.500040000000002
2012-05-03,33.382031,58.237896,7.8167800000000005,11.609774,32.310938,31.980144,38.194063,13.126171,1.9622979999999999,4.6,60.99639200000001,22.044456,4.29213,36.370953,29.423175,30.336501000000002
2012-05-04,32.101116999999995,57.510638,7.562734,11.397767,31.435519,31.456037,37.582757,12.889692,2.001543,4.57,60.06677,21.512822,4.384511,35.85627,29.174451,30.009421999999997
2012-05-07,31.133096000000002,57.510638,7.777696000000001,11.584332,31.505155,31.853969,37.741863,12.650053,2.050601,4.59,60.793905,21.760307,4.540846,36.155403,29.331055,30.436442
2012-05-08,30.996204,57.309686,7.611589,11.287516,31.156976,30.844582,37.507391,12.34736,1.9524860000000002,4.51,60.646634,21.23784,4.526634,35.41637,29.08233,30.11845
2012-05-09,31.123317,56.898212,7.552963,11.075509,30.291506,30.417532,37.231045,12.199173,1.873994,4.48,59.486899,20.935359,4.270812,34.97647,28.990209999999998,29.646003999999998
2012-05-10,31.426434000000004,56.859935,7.52365,11.423208,30.490463000000002,30.66988,37.507391,12.22755,1.91324,4.46,60.315281000000006,21.356998,4.498208999999999,35.240409,29.395539000000003,30.154790000000002
