Date,^IXIC
2014-05-30,0.038272475549699925
2014-06-02,0.03459394028307061
2014-06-03,0.02730290262742563
2014-06-04,0.021670321676801496
2014-06-05,0.041013081312000654
2014-06-06,0.04171790752638249
2014-06-09,0.06396180432290377
2014-06-10,0.06469666805916785
2014-06-11,0.05565685599004322
2014-06-12,0.044493170928338044
2014-06-13,0.04438568567633561
2014-06-16,0.04781886095352661
2014-06-17,0.048131230132056446
2014-06-18,0.06912433794409778
2014-06-19,0.07170202145030391
2014-06-20,0.07812909761816611
2014-06-23,0.07289281103560286
2014-06-24,0.04983040976933717
2014-06-25,0.06043088994244994
2014-06-26,0.06789686705309506
2014-06-27,0.08076105017099278
2014-06-30,0.07763918680868809
2014-07-01,0.08067260446804769
2014-07-02,0.08807652412769618
2014-07-03,0.08577676451267702
2014-07-07,0.07153722424255271
2014-07-08,0.049130251755649335
2014-07-09,0.042944763376172146
2014-07-10,0.04050103520901849
2014-07-11,0.03944020793774872
2014-07-14,0.0466220871879206
2014-07-15,0.042289703991670535
2014-07-16,0.0453203844672303
2014-07-17,0.02629810012069722
2014-07-18,0.03163702190821738
2014-07-21,0.023904358620499666
2014-07-22,0.027622958954353738
2014-07-23,0.03128174158598451
2014-07-24,0.032359636768069855
2014-07-25,0.035352084785380544
2014-07-28,0.031146174486985645
2014-07-29,0.028141004429932615
2014-07-30,0.02897469642594319
2014-07-31,0.001588455283209722
2014-08-01,-0.0015346259357056358
2014-08-04,0.0036286521777459946
2014-08-05,-0.0036258850183222835
2014-08-06,0.0010803054683254931
2014-08-07,-0.010226485787576678
2014-08-08,-0.0018611121962335275
2014-08-11,0.0007730686627436256
2014-08-12,-0.004294329007481057
2014-08-13,-0.005499426853182943
2014-08-14,-0.001061073690246328
2014-08-15,-0.00468130335874406
2014-08-18,0.012755227245997425
2014-08-19,0.030980540915376942
2014-08-20,0.024315336222609396
2014-08-21,0.030913037844492397
2014-08-22,0.027869967880898017
2014-08-25,0.02633313471563148
2014-08-26,0.034926715080651816
2014-08-27,0.032456138433367254
2014-08-28,0.0445175242798892
2014-08-29,0.03341947390659339
2014-09-02,0.039209378794984984
2014-09-03,0.026153392147461707
2014-09-04,0.01980236496379706
2014-09-05,0.024773550380911002
2014-09-08,0.03207732407416408
2014-09-09,0.02415794228260215
2014-09-10,0.03237216527954345
2014-09-11,0.028884841656930504
2014-09-12,0.045272423284189234
2014-09-15,0.03819745252696061
2014-09-16,0.03852049748572428
2014-09-17,0.04809506081152293
2014-09-18,0.05473654301870834
2014-09-19,0.056475549278947046
2014-09-22,0.03587134057411312
2014-09-23,0.024392595214941304
2014-09-24,0.03781288716751163
2014-09-25,0.007356599346596271
2014-09-26,0.013292149337525094
2014-09-29,0.009164739511483111
2014-09-30,-0.003309426770728874
2014-10-01,-0.023284305821196782
2014-10-02,-0.021270343716399243
2014-10-03,-0.012462209522892898
2014-10-06,-0.018453030945641435
2014-10-07,-0.037774122965788304
2014-10-08,-0.022327352392914834
2014-10-09,-0.041859119161436475
2014-10-10,-0.0617548212821839
2014-10-13,-0.0800411029042345
2014-10-14,-0.08068827598698791
2014-10-15,-0.07812696397434027
2014-10-16,-0.07559797800045154
2014-10-17,-0.07079795935721933
2014-10-20,-0.06014868674543672
2014-10-21,-0.029174340356655892
2014-10-22,-0.04440619927785683
2014-10-23,-0.030275646904758036
2014-10-24,-0.018364103949627286
2014-10-27,-0.007295962892519103
2014-10-28,0.0025325898120320822
2014-10-29,-0.002840732448144978
2014-10-30,-0.005941102390668029
2014-10-31,0.011125006728720077
2014-11-03,0.024564450403915306
2014-11-04,0.02549525416567122
2014-11-05,0.014379107245861222
2014-11-06,0.038444107012928885
2014-11-07,0.026669941995688617
2014-11-10,0.0323512801867738
2014-11-11,0.03720351825751145
2014-11-12,0.05722414105704887
2014-11-13,0.056417301927367935
2014-11-14,0.047573278436043864
2014-11-17,0.04853196652234315
2014-11-18,0.07234327553887177
2014-11-19,0.046350218800703
2014-11-20,0.07389336701292404
2014-11-21,0.10212943078538927
2014-11-24,0.1284465194064881
2014-11-25,0.1256349017899736
2014-11-26,0.1356955163267346
2014-11-28,0.1361599774614355
2014-12-01,0.11011313145111234
2014-12-02,0.10188441172910934
2014-12-03,0.08032398304924548
2014-12-04,0.08820512551328408
2014-12-05,0.07365488247311425
2014-12-08,0.057311721891192935
2014-12-09,0.06253776318251836
2014-12-10,0.026231895864845534
2014-12-11,0.03493562134662609
2014-12-12,0.019154024707060957
2014-12-15,-0.005523971699424202
2014-12-16,-0.019633938778097715
2014-12-17,0.004470486756655845
2014-12-18,0.027631988317647904
2014-12-19,0.02736024208791843
2014-12-22,0.032140135932229086
2014-12-23,0.024464552594074096
2014-12-24,0.024226735536206467
2014-12-26,0.028174497905965268
2014-12-29,0.027086799815627005
2014-12-30,0.018961105431651637
2014-12-31,0.013926312352815273
2015-01-02,0.005182441095636481
2015-01-05,-0.004949010352013006
2015-01-06,-0.023209888891960517
2015-01-07,-0.013261276254426746
2015-01-08,-0.003932834505362193
2015-01-09,-0.011386576157200623
2015-01-12,-0.025611379123936406
2015-01-13,-0.02715774927894188
2015-01-14,-0.01862148395508989
2015-01-15,-0.03889773407790342
2015-01-16,-0.029341544860805202
2015-01-20,-0.024025848824500318
2015-01-21,-0.023707496203020706
2015-01-22,0.002048216846249229
2015-01-23,-0.0018022418293870412
2015-01-26,0.018731718828135957
2015-01-27,-0.005662542291817507
2015-01-28,-0.0033543630031097615
2015-01-29,0.016991808612356163
2015-01-30,0.019220189519139064
2015-02-02,0.006971946659170891
2015-02-03,-0.004350869435259197
2015-02-04,-0.010215279619922635
2015-02-05,-0.0034131752212162025
2015-02-06,-0.00441094811035625
2015-02-09,-0.009942546378704287
2015-02-10,-0.0039983953241370385
2015-02-11,-0.0011920297684049341
2015-02-12,0.016780937696774023
2015-02-13,0.033316803136955286
2015-02-17,0.036485485739294665
2015-02-18,0.054548356843746815
2015-02-19,0.07227928079678958
2015-02-20,0.06569228182875264
2015-02-23,0.047460147671472
2015-02-24,0.05613230731670371
2015-02-25,0.06483365065106139
2015-02-26,0.07001826386356313
2015-02-27,0.06988308055909531
2015-03-02,0.09566779939650494
2015-03-03,0.07455582574649289
2015-03-04,0.06708917203030396
2015-03-05,0.06757269375172381
2015-03-06,0.037253750979047595
2015-03-09,0.03879039877812729
2015-03-10,0.01844817788758757
2015-03-11,0.03597990836270415
2015-03-12,0.05504535199933325
2015-03-13,0.0402163388911605
2015-03-16,0.06348528169942491
2015-03-17,0.05575315838540429
2015-03-18,0.05395597714220757
2015-03-19,0.058447574915241995
2015-03-20,0.05484036402712311
2015-03-23,0.05618630775361644
2015-03-24,0.05685985160954088
2015-03-25,0.01856444520821765
2015-03-26,0.012950917216317581
2015-03-27,0.0069191130922239275
2015-03-30,0.010952564593161851
2015-03-31,0.0003285924216114289
2015-04-01,-0.005325716769585487
2015-04-02,-0.0076675234034222495
2015-04-06,-0.007798753689644666
2015-04-07,-0.010227885433897965
2015-04-08,-0.0034822614173118938
2015-04-09,0.0014938016233385643
2015-04-10,0.001621896789584465
2015-04-13,0.004980370033177861
2015-04-14,-0.00615204536592695
2015-04-15,0.006249145286534974
2015-04-16,0.008183763871931315
2015-04-17,-0.010235188457140443
2015-04-20,0.013644191405076
2015-04-21,0.014498943407595721
2015-04-22,0.03608795474548687
2015-04-23,0.042499519686320264
2015-04-24,0.0406250268052013
2015-04-27,0.03869037946318166
2015-04-28,0.0255421252775343
2015-04-29,0.01746049218458845
2015-04-30,-0.00831056956624554
2015-05-01,0.0026060224391781794
2015-05-04,-0.0018879731791736631
2015-05-05,-0.014296659913393683
2015-05-06,-0.015033814300408066
2015-05-07,0.014153539556267525
2015-05-08,0.028825738984801674
2015-05-11,0.02092516887424578
2015-05-12,0.005811086206776395
2015-05-13,0.01648888769551582
2015-05-14,0.034951185845548904
2015-05-15,0.0330165911486493
2015-05-18,0.032765840491728815
2015-05-19,0.03254426078837147
2015-05-20,0.024424320475937566
2015-05-21,0.023364876214473806
2015-05-22,0.018691004242174847
2015-05-26,0.008920964266025067
2015-05-27,0.025977952658346126
2015-05-28,0.017353744278195915
2015-05-29,0.012428585367054934
2015-06-01,0.030641917509418803
2015-06-02,0.016401697912272084
2015-06-03,0.016978097831344963
2015-06-04,0.004756581281468941
2015-06-05,0.00245248313020463
2015-06-08,-0.013835248841504999
2015-06-09,-0.009165531940121485
2015-06-10,0.004207369383389503
2015-06-11,0.011718520314863756
2015-06-12,0.022196084876674016
2015-06-15,0.004910721707445775
2015-06-16,0.007697860573134596
2015-06-17,0.025418387315155222
2015-06-18,0.04335887423873186
2015-06-19,0.03466961335827534
2015-06-22,0.030062738628021002
2015-06-23,0.033346889273416114
2015-06-24,0.0293839698109708
2015-06-25,0.026195929804054385
2015-06-26,0.0058822289829401075
2015-06-29,-0.017792128286233
2015-06-30,-0.018031093222295347
2015-07-01,-0.011224720645304664
