Date,^GSPC
2014-05-29,0.041807317407756006
2014-05-30,0.03289456914220534
2014-06-02,0.03223851557697621
2014-06-03,0.027966373334172623
2014-06-04,0.02571357757975834
2014-06-05,0.03469675399759442
2014-06-06,0.03770338525055794
2014-06-09,0.04715573407119389
2014-06-10,0.043521277956302784
2014-06-11,0.03490337722112136
2014-06-12,0.024501730513328157
2014-06-13,0.02786034703109941
2014-06-16,0.03010940894795655
2014-06-17,0.03041925597494788
2014-06-18,0.04779089498743705
2014-06-19,0.04326993290820913
2014-06-20,0.04651236638752754
2014-06-23,0.044786213265898045
2014-06-24,0.028117973967347165
2014-06-25,0.032717636619233215
2014-06-26,0.0363721735663225
2014-06-27,0.048165265069869845
2014-06-30,0.04386375749947091
2014-07-01,0.0468096802574034
2014-07-02,0.05435092421172283
2014-07-03,0.051593412447784814
2014-07-07,0.04499893497455165
2014-07-08,0.03324332214484582
2014-07-09,0.03186338317004722
2014-07-10,0.02874677929727154
2014-07-11,0.02475998618873687
2014-07-14,0.027828481158854723
2014-07-15,0.02509652551873498
2014-07-16,0.029793558130968956
2014-07-17,0.015685618358804554
2014-07-18,0.0194593090086439
2014-07-21,0.012408724932347015
2014-07-22,0.016532826656148858
2014-07-23,0.01856682178804192
2014-07-24,0.02268130638039212
2014-07-25,0.02498820345722419
2014-07-28,0.022079786406747015
2014-07-29,0.016601431286605628
2014-07-30,0.014459372161851558
2014-07-31,-0.013444151840531271
2014-08-01,-0.017519931997468152
2014-08-04,-0.012165861753875462
2014-08-05,-0.02160389701675758
2014-08-06,-0.01525143350446101
2014-08-07,-0.02549595171322583
2014-08-08,-0.013095107029234332
2014-08-11,-0.012259259484186824
2014-08-12,-0.013508608821501733
2014-08-13,-0.01347980850947117
2014-08-14,-0.009844902335246597
2014-08-15,-0.015301335171437502
2014-08-18,-0.002988412473530766
2014-08-19,0.009110314331190583
2014-08-20,0.006934228648746377
2014-08-21,0.014093867825259787
2014-08-22,0.010586702669628911
2014-08-25,0.010530609606360208
2014-08-26,0.013551037159966972
2014-08-27,0.009361289031177167
2014-08-28,0.019722997108764906
2014-08-29,0.012713461783163904
2014-09-02,0.014516410840642813
2014-09-03,0.00866633816916118
2014-09-04,0.005354786310311388
2014-09-05,0.00992463767165308
2014-09-08,0.011727040548499934
2014-09-09,0.004815735347370564
2014-09-10,0.013066316728977734
2014-09-11,0.013897986239316928
2014-09-12,0.02842018250115852
2014-09-15,0.030636563522178806
2014-09-16,0.030938782721616986
2014-09-17,0.04237035879015516
2014-09-18,0.04745239942638646
2014-09-19,0.05280250572188239
2014-09-22,0.03246034308712087
2014-09-23,0.023671589409190785
2014-09-24,0.03338076224951525
2014-09-25,0.009898711312906983
2014-09-26,0.014152109389307554
2014-09-29,0.011631351116462074
2014-09-30,0.0002789662951452332
2014-10-01,-0.01788450869460456
2014-10-02,-0.020306953298463326
2014-10-03,-0.012281840753178064
2014-10-06,-0.011858820013773919
2014-10-07,-0.03144273375136131
2014-10-08,-0.015564846695884538
2014-10-09,-0.035952859918287006
2014-10-10,-0.04537896043239953
2014-10-13,-0.06420681417862617
2014-10-14,-0.06221910831434452
2014-10-15,-0.06909011905894558
2014-10-16,-0.06752434729778256
2014-10-17,-0.06024274090853099
2014-10-20,-0.048727493379911224
2014-10-21,-0.023717041197775846
2014-10-22,-0.0343640335059443
2014-10-23,-0.02334476765070148
2014-10-24,-0.010556363804457236
2014-10-27,-0.011339982734649534
2014-10-28,-0.006968519514637728
2014-10-29,-0.00962739125780221
2014-10-30,-0.008307792302033046
2014-10-31,0.00380522528286642
2014-11-03,0.011793680728503064
2014-11-04,0.014792414503019602
2014-11-05,0.012645697032658276
2014-11-06,0.033174111430750663
2014-11-07,0.024747241896227123
2014-11-10,0.030569298969615133
2014-11-11,0.03416841015643346
2014-11-12,0.04731880441030567
2014-11-13,0.04786833107785715
2014-11-14,0.036546532406567245
2014-11-17,0.03893486533243906
2014-11-18,0.06030699935267836
2014-11-19,0.040545665523119556
2014-11-20,0.0645884221733879
2014-11-21,0.08255994847528769
2014-11-24,0.10383835787276308
2014-11-25,0.10083084781419371
2014-11-26,0.11293488240438831
2014-11-28,0.10994440931765537
2014-12-01,0.08834188244216601
2014-12-02,0.08536721873641806
2014-12-03,0.06853727798793519
2014-12-04,0.07514357671702898
2014-12-05,0.06384503667567087
2014-12-08,0.04872802591089864
2014-12-09,0.05005534313286564
2014-12-10,0.020699712846383722
2014-12-11,0.026751705437706885
2014-12-12,0.003850265413778642
2014-12-15,-0.014082923272434655
2014-12-16,-0.022336130598108017
2014-12-17,0.0003926440084605076
2014-12-18,0.018610690514772044
2014-12-19,0.019416969076196944
2014-12-22,0.022943813728135032
2014-12-23,0.021542841337499397
2014-12-24,0.020689435540266254
2014-12-26,0.024785978167545686
2014-12-29,0.025125954654490634
2014-12-30,0.01986947528357974
2014-12-31,0.008612053213141957
2015-01-02,0.003119164561439236
2015-01-05,-0.013735413037568422
2015-01-06,-0.024425777615393995
2015-01-07,-0.01822145674824338
2015-01-08,-0.0035130879376981117
2015-01-09,-0.010749708368170019
2015-01-12,-0.021502036502193067
2015-01-13,-0.021537478346112637
2015-01-14,-0.02053623296109841
2015-01-15,-0.035750406836626225
2015-01-16,-0.026471213324420484
2015-01-20,-0.023828079683863468
2015-01-21,-0.020839715116703905
2015-01-22,0.0013783571009591267
2015-01-23,-0.0038838343815961185
2015-01-26,0.01527538707634668
2015-01-27,-0.002839788695174983
2015-01-28,-8.486213747671556e-05
2015-01-29,0.01589239955194577
2015-01-30,0.011278729134496901
2015-02-02,0.003954493758070665
2015-02-03,-0.00543362512124923
2015-02-04,-0.014072824175566434
2015-02-05,-0.00770734202825718
2015-02-06,-0.0128231374000225
2015-02-09,-0.016878924325529843
2015-02-10,-0.009661155515818809
2015-02-11,-0.01054259760883558
2015-02-12,0.003907939345313194
2015-02-13,0.018500213615533
2015-02-17,0.02047426780839512
2015-02-18,0.03914716453814027
2015-02-19,0.047358180929073956
2015-02-20,0.041660508416085706
2015-02-23,0.023044032638769307
2015-02-24,0.03456062859675124
2015-02-25,0.04220370986853883
2015-02-26,0.04335573854203023
2015-02-27,0.046353785952619075
2015-03-02,0.06258931295501524
2015-03-03,0.0437551292325391
2015-03-04,0.037566427608338504
2015-03-05,0.033915341697132284
2015-03-06,0.003930934922439677
2015-03-09,0.0134562793446662
2015-03-10,-0.006285604152889146
2015-03-11,0.005267148255480025
2015-03-12,0.03186054856591958
2015-03-13,0.015905950278293224
2015-03-16,0.04320821228782212
2015-03-17,0.026439396112796665
2015-03-18,0.02413133968780512
2015-03-19,0.023394453010788574
2015-03-20,0.022099217247840253
2015-03-23,0.023814481208978888
2015-03-24,0.021868928256002063
2015-03-25,-0.0036450135982668552
2015-03-26,-0.005984987806043507
2015-03-27,-0.01314829936746631
2015-03-30,-0.00512639547697602
2015-03-31,-0.015449971738100698
2015-04-01,-0.019045755684252486
2015-04-02,-0.014536694897279157
2015-04-06,-0.014064318490663807
2015-04-07,-0.015798676274984436
2015-04-08,-0.015873503090301
2015-04-09,-0.01072926960724363
2015-04-10,-0.004112269176271277
2015-04-13,-0.005735361368496061
2015-04-14,-0.010177532759196972
2015-04-15,-0.0005456669975880679
2015-04-16,0.003078326690935329
2015-04-17,-0.009452512389745982
2015-04-20,0.014068678900434284
2015-04-21,0.00858894388560727
2015-04-22,0.03121082788961327
2015-04-23,0.035628133139376406
2015-04-24,0.025044164295924043
2015-04-27,0.027038094209473673
2015-04-28,0.016130228355740295
2015-04-29,0.015701866934380027
2015-04-30,-0.006663486544415398
2015-05-01,0.009103667222487566
2015-05-04,0.003031114132608037
2015-05-05,-0.007108828824326285
2015-05-06,-0.0054267740855844515
2015-05-07,0.01307583530689893
2015-05-08,0.02915652985304562
2015-05-11,0.021499091503245138
2015-05-12,0.006173847237968211
2015-05-13,0.01479289932387129
2015-05-14,0.029815243439109462
2015-05-15,0.02698166391816237
2015-05-18,0.02334872839259372
2015-05-19,0.024803378107206786
2015-05-20,0.02111061917903867
2015-05-21,0.018955870508038153
2015-05-22,0.011417371210324712
2015-05-26,0.005625048093605756
2015-05-27,0.013187977536194717
2015-05-28,0.006721710403080117
2015-05-29,0.0011401018586316702
2015-06-01,0.014679195936048384
2015-06-02,0.004380211592677874
2015-06-03,0.008000814712304072
2015-06-04,-0.0057495745764784
2015-06-05,-0.009512787762429253
2015-06-08,-0.018137646714165512
2015-06-09,-0.013642063740720745
2015-06-10,-0.004520635417160079
2015-06-11,0.0009540351266130731
2015-06-12,0.004123738058682269
2015-06-15,-0.011317279197181618
2015-06-16,-0.008607253326368358
2015-06-17,0.005254936780288988
2015-06-18,0.019753426404747643
2015-06-19,0.010531604406130324
2015-06-22,0.0031898302005559653
2015-06-23,0.008962904770698055
2015-06-24,0.004506631575480924
2015-06-25,0.001825168234390162
2015-06-26,-0.009245253450551605
2015-06-29,-0.030663385175348612
2015-06-30,-0.031039754612506187
2015-07-01,-0.02369087481242005
2015-07-02,-0.023082563086722296
2015-07-06,-0.02912496410748089
2015-07-07,-0.021034199297753742
2015-07-08,-0.02733575626815521
2015-07-09,-0.03398662651860751
2015-07-10,-0.02082710744003058
2015-07-13,-0.003696418506074828
2015-07-14,-0.0013164699210265196
2015-07-15,-0.0010429445856044994
2015-07-16,0.004834263137583061
2015-07-17,0.01469568464519222
2015-07-20,0.016938762192235668
2015-07-21,0.019203729869518238
2015-07-22,0.016344975892030655
2015-07-23,-0.0014488167732243928
2015-07-24,-0.01385118192669188
2015-07-27,-0.012640316242931937
2015-07-28,0.004231405366328156
2015-07-29,0.005857981849619387
2015-07-30,0.003899155524580422
2015-07-31,-0.008202703174571058
2015-08-03,-0.00566351075438043
2015-08-04,-0.013910558276263085
2015-08-05,-0.011467782488429279
2015-08-06,-0.011865813995421859
2015-08-07,-0.011768002961355717
2015-08-10,0.0012800165657700369
2015-08-11,0.012844898220487622
2015-08-12,0.011119106984240013
2015-08-13,0.0028737430197802727
2015-08-14,0.007107160986667971
2015-08-17,0.016280250409519637
2015-08-18,0.007485482113099184
2015-08-19,0.016089497200914238
2015-08-20,-0.007595184809650379
2015-08-21,-0.05091451302742067
2015-08-24,-0.09829973679111526
2015-08-25,-0.1144360803278257
2015-08-26,-0.07919232217939043
2015-08-27,-0.06431796152672165
2015-08-28,-0.06478289928326852
2015-08-31,-0.07334559967343479
2015-09-01,-0.09690402969939604
2015-09-02,-0.07818268555301333
2015-09-03,-0.07184068883780304
2015-09-04,-0.07618105857511781
2015-09-08,-0.04750820456335625
2015-09-09,-0.07223693347665117
2015-09-10,-0.07411659274298299
2015-09-11,-0.06998849593748246
2015-09-14,-0.07168323289407719
2015-09-15,-0.05717244226529272
2015-09-16,-0.04682036469159767
2015-09-17,-0.052213565036005716
2015-09-18,-0.06024785772685992
2015-09-21,-0.05323531499780931
2015-09-22,-0.07672344914275142
2015-09-23,-0.069724171097303
2015-09-24,-0.07373267917216697
2015-09-25,-0.0729819835984008
2015-09-28,-0.10029452704156439
2015-09-29,-0.1038555112761721
2015-09-30,-0.08435700912759991
2015-10-01,-0.0749131582288467
2015-10-02,-0.04144459030858305
2015-10-05,0.008199358602971163
2015-10-06,0.04580056348013284
2015-10-07,0.06865457565006516
2015-10-08,0.03757777265987916
2015-10-09,0.013699516282571711
2015-10-12,0.014374979798516208
2015-10-13,0.015977185722009235
2015-10-14,0.04200434464984393
2015-10-15,0.03848403711773063
2015-10-16,0.04201666715693819
2015-10-19,0.0585253457163859
2015-10-20,0.03115653162148968
2015-10-21,0.03959748535339025
2015-10-22,0.051334570682609604
2015-10-23,0.05818303977411654
2015-10-26,0.060495691948216246
2015-10-27,0.04438621524254782
2015-10-28,0.04763171446528558
2015-10-29,0.049849243012065614
2015-10-30,0.06196538163511489
2015-11-02,0.06969098665512874
2015-11-03,0.08598682781013856
2015-11-04,0.08435806812417157
2015-11-05,0.08678525590395236
2015-11-06,0.08691374276671504
2015-11-09,0.1045877317144206
2015-11-10,0.10489414442324985
2015-11-11,0.08071226421428013
2015-11-12,0.06349348090187634
2015-11-13,0.036733383153800814
2015-11-16,0.03328546859364989
2015-11-17,0.03561754789730287
2015-11-18,0.04396673260474904
2015-11-19,0.03367881385563143
2015-11-20,0.03686548965304204
2015-11-23,0.034265922663334614
2015-11-24,0.04264629484407845
2015-11-25,0.047451724704407505
2015-11-27,0.032734538204726604
2015-11-30,0.02326481466766306
2015-12-01,0.03391414879916921
2015-12-02,0.02400074332395352
2015-12-03,0.015196180617836674
2015-12-04,0.01908878924298163
2015-12-07,0.0009253143583263235
2015-12-08,-0.0036645024812842486
2015-12-09,-0.008843597164546524
2015-12-10,-0.018236236138851725
