Date,BA,CNI,DE,EMR,ERJ,GD,GE,HON,NJ,NOC,NSC,PHG,RTN,UNP,UPS,UTX
2011-12-29,67.616883,36.349422,70.633893,41.284465999999995,23.968219,60.533669999999994,15.869643,50.195734,10.67,53.176774,65.38642,17.925017999999998,43.570297,48.518736,65.634713,67.258482
2011-12-30,66.923468,36.980191999999995,70.415412,41.24905,23.939741,60.072345,15.729126,49.792627,10.79,52.806551,65.395397,17.950723999999997,43.337396999999996,48.790461,65.331224,66.593365
2012-01-03,67.717246,37.154362,72.19969300000001,42.249511,24.983902,61.510605000000005,16.124331,50.919491,11.035,52.969088,66.230118,18.396278,43.471761,49.739189,66.197071,68.023822
2012-01-04,67.81760899999999,37.093169,73.2557,42.523972,25.145272,61.619155000000006,16.299977,50.873681,11.15,52.942,67.36103100000001,17.882177,43.525509,50.098416,65.911425,68.37915600000001
2012-01-05,67.087698,36.584785,74.32080500000001,42.249511,24.7371,60.967866,16.291194,50.928651,11.095,52.508567000000006,67.99829,17.188138000000002,43.041790999999996,49.734582,65.268741,67.723152
2012-01-06,67.498275,36.090521,74.921638,41.744855,24.670654000000003,61.166872,16.379018,50.553031,11.025,52.282821000000006,67.594389,17.008204,43.068667,49.522731,65.590086,67.331373
2012-01-09,68.00008299999999,36.561246999999995,75.313088,42.400021,24.784563000000002,61.845296999999995,16.563447,50.974458,11.06,52.29185,68.608623,17.265254000000002,43.140327,50.425404,65.56330200000001,67.513593
2012-01-10,68.428905,36.650686,76.24164,43.117166,25.088318,63.256420999999996,16.440494,51.835639,11.21,52.932968,69.75748399999999,16.322733,43.624044,51.28663,66.223849,69.272044
2012-01-11,68.191683,36.984901,76.924401,42.346902,25.354103,63.401148,16.58101,51.725699,11.355,52.833639,70.008797,15.894314999999999,43.71362,51.572171000000004,66.59875,69.88249
2012-01-12,68.894224,36.660099,76.869782,43.604115,25.515473,64.170036,16.624923000000003,52.394486,11.43,53.953342000000006,70.22420600000001,15.911451999999999,44.322744,51.143862,66.714789,70.374492
2012-01-13,68.06395,35.963427,77.07006,42.975508000000005,25.031364,63.862480000000005,16.545882000000002,51.945576,11.44,53.131626000000004,68.662474,15.714379999999998,43.597167999999996,50.535938,66.197071,69.317603
2012-01-17,68.647876,36.090521,77.297647,43.427042,25.373088,64.631361,16.458059,52.367003000000004,11.54,53.844984,68.491937,15.997136,43.785283,50.430011,66.23277,70.192272
2012-01-18,68.483646,36.660099,78.4902,44.099920000000004,26.198925,65.214123,16.703964000000003,53.31063399999999,11.755,54.33259399999999,68.50989200000001,16.434123,44.448151,50.577386,66.88439,70.702494
2012-01-19,68.939839,37.036681,79.145652,44.091064,26.189432,65.751348,16.818133,53.594641,11.9,55.361999,69.95494599999999,16.648332,44.77063,51.66428,67.223585,70.328941
2012-01-20,68.903343,36.994313,79.236685,43.674946000000006,26.388771000000002,65.988095,16.818133,52.568557,11.91,55.434236,69.344613,16.939657,44.681053999999996,51.96824,67.321774,69.87338299999999
2012-01-23,68.894224,37.144949,79.109237,44.037944,26.274864,65.323385,16.633706,52.788430000000005,11.71,54.621552,68.168819,16.862541,44.645222,51.222153999999996,67.062912,70.02827099999999
2012-01-24,68.75736500000001,35.318532,78.672267,44.834769,25.999584,64.959161,16.545882000000002,52.797593000000006,11.8,54.179088,67.746977,17.008204,44.510855,51.217546999999996,66.946873,70.866495
2012-01-25,69.177061,35.944598,79.892137,46.127398,26.417248999999998,65.168592,16.800568,53.23734399999999,11.865,53.808864,67.46873199999999,17.308097,44.528771,52.332073,67.500303,70.748053
2012-01-26,68.711743,35.949306,79.80110400000001,46.100838,26.322325,65.113961,16.747875,52.980824,11.765,53.56505799999999,67.199472,17.419485,44.69001,52.355102,67.696675,70.529387
2012-01-27,68.018335,35.878696000000005,80.101513,45.746691,26.047047,64.057711,16.712747,53.383927,11.655,53.014237,66.364751,17.453758999999998,43.570296,52.916971,67.87520400000001,70.72072
2012-01-30,67.66250500000001,35.502115,79.57351700000001,45.790962,25.752782999999997,62.983253000000005,16.598575,53.301474,11.68,52.553716,65.682612,17.162434,42.997004,52.797227,67.973393,70.711607
2012-01-31,67.68075,35.502115,78.426476,45.489939,26.028062,62.974152000000004,16.431711,53.173214,11.97,52.418267,64.803012,17.359506,42.988046999999995,52.64524599999999,67.52708100000001,71.38583
2012-02-01,68.76649,36.118767,79.127441,45.93262,27.18613,63.474955,16.484406,53.997744999999995,11.87,53.501849,65.661274,17.625125,43.659876000000004,52.889336,68.535744,73.089617
2012-02-02,68.629631,36.335301,79.582615,45.551914000000004,26.436234000000002,63.502269999999996,16.466841,54.080197999999996,11.965,52.644013,65.390243,17.44519,43.489677,52.838679000000006,68.17869300000001,72.90739
2012-02-03,69.651498,36.909586,80.47475899999999,46.446129,26.844406,64.20340300000001,16.703964000000003,55.646813,12.04,52.653045,66.501464,17.805062,43.865902,53.474233999999996,68.464333,73.845844
2012-02-06,68.848602,36.452982,79.94675600000001,47.251809,27.072221999999996,64.78616,16.73031,55.252869999999994,12.165,53.095505,65.17342099999999,17.847903,44.161505,52.986054,68.66071099999999,73.408506
2012-02-07,68.61138000000001,36.603614,80.056,45.968032,27.470902000000002,64.92274499999999,16.844481,55.115446,12.345,54.03461,65.354105,17.942155,44.045054,52.81565,68.990985,73.14428199999999
2012-02-08,69.25381,36.914291,80.565793,46.091986,27.015266999999998,65.1868,16.897174,54.849762,12.23,54.63058,65.54383100000001,17.933587,44.591475,52.66366800000001,68.66071099999999,74.474508
2012-02-09,69.657625,36.937829,80.04689499999999,46.694033000000005,26.863389,64.51299,16.800568,54.868086,12.17,54.368714000000004,65.345075,18.12209,44.761672999999995,51.949821,68.348294,76.33318299999999
2012-02-10,68.785753,36.307055,79.700965,46.215936,27.081715000000003,64.012187,16.58101,54.355045,11.96,54.007521999999994,64.62232900000001,17.513737,44.367532000000004,51.410977,68.455411,76.07807199999999
2012-02-13,68.693979,36.726,80.72965500000001,46.747152,27.774657,63.848287,16.747875,55.097122999999996,12.12,54.449982999999996,64.188686,17.719378,45.066235999999996,52.124828,68.874946,77.335408
2012-02-14,69.345584,36.853097999999996,81.066487,45.702424,27.822118,63.88471,16.633706,54.822279,12.15,54.368714000000004,63.601456000000006,17.428053,45.111022999999996,52.120221,68.830312,77.116742
2012-02-15,69.024371,36.495346000000005,76.72412299999999,45.479357,28.961203,63.784548,16.475624,54.052715,12.15,53.86304499999999,61.288670999999994,17.342369,44.197337,50.388563,68.491117,75.687294
2012-02-16,69.07943399999999,36.222324,75.659018,45.84519,29.046634,64.12145,16.695180999999998,54.483305,12.14,53.890133,61.830734,17.762219,43.722578999999996,50.14447,69.030703,76.25541
2012-02-17,69.152856,36.170544,76.350884,45.952263,28.999171,64.540305,16.932304000000002,55.060476,11.975,54.251328,62.164999,18.139226999999998,44.663138000000004,51.116226,69.030703,76.76854200000001
2012-02-21,69.492428,36.038740999999995,76.642195,46.291329,29.07511,64.767945,17.046474,54.868086,11.87,54.052671,62.083693000000004,18.302027,44.913953,51.480059999999995,68.706952,76.93347800000001
2012-02-22,69.804462,35.977548,76.806058,46.362709,29.350389,64.10324200000001,17.028909,54.519949,11.685,54.224236,61.839763,17.822197,45.155811,51.618226,68.2573,76.924313
2012-02-23,69.611734,36.071692,76.56026,45.568583000000004,29.103588000000002,64.28535,17.108649,54.393646,11.67,54.287974,62.616714,18.12209,45.111022999999996,51.558352,68.922784,76.502811
2012-02-24,69.804462,36.161131,75.80467,45.399052000000005,29.151049,65.924356,17.046629,54.642566,11.705,54.56114399999999,63.26718399999999,18.216343,45.487246,51.866921999999995,68.796882,76.942643
2012-02-27,69.024371,36.231741,75.913914,45.550737,28.752371000000004,66.006303,16.896009,55.03899499999999,11.69,54.679518,63.773103000000006,18.139226999999998,45.540993,52.200292,69.039691,76.63109399999999
2012-02-28,68.978488,36.170544,75.85929499999999,45.193829,28.429631,66.23394300000001,16.975749,55.08509,11.91,54.533828,62.851606999999994,18.147796,45.388709999999996,51.959526000000004,69.120632,76.484487
2012-02-29,68.785753,36.241153000000004,75.49515500000001,44.890454,28.534045000000003,66.680121,16.878289000000002,54.919143000000005,11.73,54.460983999999996,62.246311,17.976428,45.254346999999996,51.047385999999996,69.237539,76.851013
2012-03-01,68.905066,36.801318,75.63170799999999,44.774457,28.923232000000002,66.406951,16.94031,55.426202,11.76,54.825208999999994,62.309551,18.053542999999998,45.684315999999995,51.640045,69.14761,77.116744
2012-03-02,68.739869,36.580076,74.90342700000001,44.81907,28.723893,66.151996,16.807409,55.08509,11.545,54.415453,61.523564,17.890744,46.015751,51.343715,68.83285500000001,77.46494
2012-03-05,68.033194,36.137593,74.493773,44.221247,28.106890000000003,66.015411,16.70109,54.485837,11.225,54.570251,61.144126,17.6594,46.239693,50.723277,68.635006,76.319551
2012-03-06,66.592318,35.516236,72.108659,43.543114,26.977297999999998,64.51299,16.32011,53.259677,11.07,54.333502,59.581189,16.776857,45.549949,49.449985999999996,67.9965,74.578559
2012-03-07,67.473363,35.504887,72.108659,43.801875,27.148160999999998,64.877214,16.63021,53.23202,11.345,54.597567000000005,58.966857,16.991067,45.424541999999995,49.931519,68.347229,75.659806
2012-03-08,68.069905,36.346973999999996,73.173765,44.319394,27.755671999999997,65.56924000000001,16.860570000000003,54.845391000000006,11.54,54.970898999999996,60.322001,17.44519,46.329271999999996,50.59363,68.99473,76.539464
2012-03-09,67.262283,36.380089,72.98259300000001,44.604926,27.822118,65.359808,16.869429999999998,55.112747,11.225,54.797893,60.060013,17.376644,46.427808,49.838916999999995,69.390427,76.557794
2012-03-12,67.546785,36.209779,72.336246,45.006448,27.812626,65.323385,16.949169,54.633345,11.195,55.22586,59.707668999999996,17.385212,46.508424,50.075056,69.86705699999999,76.960966
2012-03-13,68.19839,37.155945,74.339016,46.193178,28.486584000000004,66.543536,17.356729,55.656684,11.26,56.036264,60.574967,17.693672,47.233999999999995,51.112208,70.47858599999999,79.32505
2012-03-14,69.04273,36.999827,74.275285,46.148565000000005,29.07511,66.56174399999999,17.533929999999998,55.794973999999996,11.02,56.509758999999995,58.677758999999995,17.736515,47.027972999999996,49.871328000000005,70.361671,79.544963
2012-03-15,69.22627800000001,37.714184,74.32080500000001,46.398401,29.23648,66.780276,17.861749,56.099208,11.14,56.427808,61.912039,18.019271,46.821946000000004,52.357719,70.99119,79.61827
2012-03-16,69.015192,37.501294,75.759157,46.728543,29.312419000000002,66.379635,17.897189,55.656684,11.12,56.44601899999999,62.318587,18.293457999999998,46.687579,52.39013,70.51455899999999,78.326275
2012-03-19,69.198747,37.860838,75.704538,46.22887,29.245973,66.452481,17.906048000000002,55.739656999999994,10.965,56.336749,61.704254000000006,18.430552,46.750282,52.325308,72.94268100000001,77.538247
2012-03-20,68.96012900000001,36.928864000000004,75.003566,45.97903,28.628969,65.869718,17.782009,54.836169999999996,10.89,55.608295999999996,60.484618999999995,18.156365,46.37406,51.783578000000006,72.29518,76.292063
2012-03-21,68.840823,37.576989000000005,74.639426,46.353788,29.796529999999997,65.815087,17.782009,54.826952,10.83,55.389762,60.710476,17.599421,46.132202,52.001196,72.403099,75.79725400000001
2012-03-22,67.840466,36.848440999999994,73.219285,46.398401,29.473789,65.78777099999999,17.587089000000002,55.08509,10.935,55.517241000000006,58.451902000000004,17.419485,46.544256,50.950154,72.196256,75.20165
2012-03-23,67.88635699999999,36.966711,73.592524,45.693501,29.806022,66.27036600000001,17.52507,55.463080000000005,10.99,55.153013,58.226043999999995,17.290960000000002,46.72341,50.417685999999996,71.683652,74.95425
2012-03-26,68.99684,38.329189,75.35860100000001,45.81842,30.64135,67.2993,17.764288,56.9566,11.315,56.027156000000005,59.743807,17.616557,47.440026,51.547443,72.45705500000001,76.511976
2012-03-27,68.657268,37.893954,75.012672,45.84519,30.39455,66.971499,17.75543,56.514075,11.38,55.662932,59.897394999999996,17.702241,47.413154,51.167771,72.29518,76.154615
2012-03-28,68.216749,37.624297,73.56624599999999,46.175332,30.233178999999996,66.579959,17.728849,56.007017000000005,11.3,55.407970999999996,59.536021999999996,17.539441,47.045888,49.963933000000004,71.980424,74.697677
2012-03-29,67.98731,37.510758,73.685253,46.282404,30.460996,66.151996,17.67569,55.960921,11.36,55.444393999999996,59.779945,17.205276,47.350451,49.727795,71.809554,75.430728
2012-03-30,68.25346,37.576989000000005,74.060594,46.559011,30.356578999999996,66.816699,17.782009,56.283593999999994,11.405,55.617404,59.472781999999995,17.436622,47.278787,49.764837,72.591952,75.99884399999999
2012-04-02,68.98765999999999,38.021688,75.241536,46.880231,30.612873999999998,67.463194,17.737709,56.348128,11.485,56.29122099999999,60.547858999999995,17.256685,47.658609999999996,50.746426,72.546984,75.80641899999999
2012-04-03,68.51043100000001,37.458718,74.838732,46.202099,30.479981,66.56174399999999,17.684548,55.896387,11.255,56.00894399999999,59.879323,16.905383,47.532004,49.889849,72.412087,75.320768
2012-04-04,67.611027,37.089714,74.34438399999999,45.827344000000004,31.818403999999997,66.133781,17.489629,55.453862,11.1,55.954313,60.511727,16.399849,47.42348,50.181546999999995,71.818549,75.06420200000001
2012-04-05,67.537605,37.118097999999996,74.911971,45.470432,31.970282,65.378023,17.268129000000002,54.845391000000006,11.17,55.407970999999996,61.279641000000005,16.254186999999998,47.34209,50.306563,72.10632700000001,74.770983
2012-04-09,66.473013,36.853173,72.733175,44.917221000000005,32.093684,64.485674,17.01119,53.370307,11.075,54.661306,60.267798,16.202776999999998,46.817576,49.162915999999996,71.216016,73.515641
2012-04-10,64.79351899999999,35.854966999999995,70.041732,44.292627,31.657032,63.265530000000005,16.603629,52.162586,10.975,54.388137,59.01203100000001,15.405919,46.202626,48.6073,70.442613,71.912097
2012-04-11,65.86729100000001,36.701786,70.993809,44.372932,32.701194,63.6141,16.84285,52.623549,11.095,54.806996999999996,59.779945,15.491603,46.582446000000004,48.986971999999994,70.85629200000001,72.965849
2012-04-12,67.455011,37.453986,72.632474,45.52397,32.957489,63.898464000000004,17.099789,54.200042,11.22,55.808622,61.35191700000001,15.911451999999999,47.658609999999996,50.376016,71.422852,74.37696899999999
2012-04-13,66.92271099999999,37.241101,72.751488,44.694152,32.872057,63.182972,16.727669,53.53625400000001,11.205,55.371551000000004,60.92730400000001,15.500171,47.504871,50.024124,71.548755,73.121627
2012-04-16,66.70245200000001,37.567529,72.84303299999999,44.792303000000004,33.071396,63.476505,16.745389000000003,53.47172,11.22,55.58098100000001,61.650043999999994,15.654402,47.568174,50.047272,71.548755,73.194927
2012-04-17,67.996483,37.988572999999995,74.060594,45.577508,33.080887,64.100262,17.135229000000002,54.329111,11.44,56.24569399999999,62.381827,16.08282,47.95704,50.561219,72.214246,74.44111099999999
2012-04-18,67.647738,38.092648,74.097213,45.104599,32.701194,63.797562,16.92259,54.144725,11.46,56.382277,62.941949,15.714379999999998,47.866608,50.769578,72.385109,74.404457
2012-04-19,67.087907,37.794607,73.59370799999999,44.685231,33.498553,63.228839,16.958029,53.47172,11.485,55.562768999999996,62.06562099999999,15.8172,47.504871,48.940667,71.818549,73.671413
2012-04-20,67.500901,38.20619,74.069751,44.854762,32.824596,63.99019200000001,17.15295,54.753195999999996,11.54,56.28211700000001,62.81546899999999,16.099957,48.029389,49.662973,72.18726099999999,74.221198
2012-04-23,66.867648,37.851378000000004,73.227523,44.569234,32.378454,63.540715000000006,16.896009,54.57803199999999,11.415,56.072687,62.698026,16.656901,47.658609999999996,50.468618,71.072124,73.07580899999999
2012-04-24,67.188861,38.873236,74.133832,45.425819,33.175813,64.265375,17.31243,55.251037,11.465,57.119837,63.438838,16.828267,47.911823999999996,51.172399,71.458825,73.167439
2012-04-25,70.740576,39.776826,74.55494300000001,45.729193,33.166318,61.972149,17.232689999999998,55.758095999999995,11.34,57.374793999999994,65.869066,17.325232,47.84852,52.547553,71.629696,73.130785
2012-04-26,70.657974,40.349256,75.342237,46.291329,32.938503999999995,61.504335,17.38331,56.237497999999995,11.48,57.766338,66.158163,17.359506,48.770946,52.49199399999999,70.370666,74.450276
2012-04-27,70.91494499999999,40.699337,75.882355,46.996225,33.242259000000004,61.990497999999995,17.52507,56.504858,11.275,58.048615000000005,66.284643,17.333801,48.752858,52.73276,70.541537,75.137509
2012-04-30,70.48360600000001,40.344524,75.397163,46.880231,32.881547999999995,61.917113,17.347869,55.924043000000005,11.235,57.620647999999996,65.887132,17.12816,48.960856,52.06139,70.271742,74.807636
2012-05-01,70.89659300000001,40.869647,76.294308,43.88218,32.796116999999995,62.357416,17.542788,56.172964,11.035,57.78455,67.224211,17.136729000000003,49.10555,53.158733,70.568515,74.615212
2012-05-02,70.905772,40.789224,76.376703,44.167709,32.302513,62.59590600000001,17.516209,55.905604000000004,10.925,57.684387,67.024187,16.900447,48.852336,53.265228,70.523547,74.725172
2012-05-03,70.511137,40.008635999999996,75.51616999999999,44.042790000000004,32.397439,62.51335400000001,17.37445,55.748878000000005,10.895,57.22,66.342308,16.918485,48.834249,52.811471999999995,70.208791,74.138733
2012-05-04,69.60255500000001,39.597052000000005,73.868349,43.480655,31.84688,61.504335,17.135229000000002,54.679444,10.73,56.364068,65.124013,16.584804000000002,48.436341,52.598485,69.903031,72.828408
2012-05-07,69.712688,40.022828000000004,73.438082,43.453888,31.799419,61.843728000000006,17.117509,54.873048,10.775,56.254798,65.451316,16.900447,48.544861,52.612375,69.965982,72.306111
2012-05-08,69.198747,38.934739,73.73102800000001,43.864334,31.381756,61.94463100000001,17.055489,54.734758,10.52,55.881466,63.851178000000004,16.774191000000002,48.336864,52.357719,69.840079,72.223639
2012-05-09,68.35869100000001,38.20619,72.366997,43.324577000000005,30.973584999999996,60.908094999999996,16.754248999999998,53.812831,10.43,55.253176,62.178297,16.693025,47.622436,51.80673,69.38143199999999,70.565119
2012-05-10,68.12790600000001,38.116304,72.284602,43.63044,30.850183,61.036515,16.913729,53.997217000000006,10.33,55.271388,61.978278,17.026704000000002,47.360177,52.0475,69.40860699999999,70.821685
2012-05-11,67.906346,38.25823,72.38530300000001,43.342569,30.081302,61.02734,16.84285,53.978778000000005,10.125,54.552039,62.223758,16.990632,47.161225,51.941005,69.245527,70.72089
2012-05-14,67.500169,38.598847,70.792408,42.991727000000004,29.597191,60.81636700000001,16.479589999999998,53.610009999999996,9.995,54.734153000000006,61.832814,16.756153,46.871837,51.427058,69.04620600000001,69.593824
2012-05-15,67.001671,38.613042,70.142433,42.748835,29.037141,60.293512,16.302389,52.992318000000004,9.89,54.451877,61.723711,16.792228,46.401581,52.0475,68.92842900000001,69.79541400000001
2012-05-16,66.789345,38.608309999999996,67.908712,42.433974,28.809325,59.807342000000006,16.833989000000003,53.022941,9.91,54.242447,61.769172,16.8283,46.2388,51.857662,68.783465,68.882511
2012-05-17,64.370717,37.86557,66.801008,41.55237,27.888564000000002,58.44975600000001,16.727669,51.482548,10.335,53.268141,60.196301,16.539711999999998,45.361591,50.079687,67.77780600000001,67.619208
2012-05-18,63.835292,37.439795000000004,67.00241,41.318476000000004,27.936027000000003,58.101185,16.78969,51.250561,10.21,52.885704000000004,59.40531800000001,16.674988,45.162636,49.6213,67.071127,66.743188
2012-05-21,66.263154,38.220382,68.943177,42.074138,28.068920000000002,59.21110899999999,16.94031,52.920866000000004,10.235,53.714319999999994,61.287312,17.342348,45.470110999999996,51.014975,67.623787,67.960389
2012-05-22,65.986216,38.598847,68.59530600000001,42.442972,27.926534999999998,59.137724,16.993470000000002,53.152853,10.39,53.814479000000006,61.169115000000005,17.351366,45.632892,51.570592,67.73250999999999,68.181703
2012-05-23,66.069295,38.882699,69.52906999999999,43.054697999999995,27.803134999999997,59.266144,16.993470000000002,53.46835600000001,10.025,53.897201,61.905542000000004,16.566768,45.452023,52.084538,67.94994799999999,68.292353
2012-05-24,65.903129,38.778621,69.272743,42.910763,27.651255,58.101185,17.055489,53.143575,9.93,54.053453000000005,61.314586,16.187996,45.144548,52.269745,68.113028,67.77596700000001
2012-05-25,64.619962,38.348113,68.78755100000001,42.53293,27.262069,58.321335999999995,17.01119,52.661042,9.965,53.768524,60.396319999999996,16.088793,44.918464,51.802099,67.89559,67.333345
2012-05-29,64.98921999999999,38.972583,69.84033000000001,43.135661999999996,27.603794,59.027646999999995,17.14409,53.078618999999996,10.32,54.209702,60.459962,16.3864,45.379678000000006,52.411918,68.412009,69.242138
2012-05-30,64.056845,38.234574,69.40090699999999,42.362008,27.015266999999998,58.550658999999996,16.869429999999998,52.150671,10.255,54.090215,59.40531800000001,15.944498999999999,45.569588,51.141073999999996,67.596609,67.997274
2012-05-31,64.259937,38.764429,67.624922,42.074138,26.768466999999998,58.715771,16.913729,51.649578999999996,10.175,53.998304000000005,59.56896999999999,16.052719,45.506285,51.857962,67.89559,68.33846199999999
2012-06-01,62.072086999999996,37.690528,65.473589,41.048598,25.923645,57.53246600000001,16.42643,50.053507,9.93,52.775873,58.450692000000004,15.619837,44.746641,50.326429,66.364449,66.41122299999999
2012-06-04,62.31210600000001,37.610105,64.622212,40.544823,25.695829,56.835322999999995,16.08089,49.366828000000005,9.865,52.490947999999996,57.905186,15.701003,44.583859999999994,49.553678999999995,66.128887,65.885614
2012-06-05,62.385959,37.804071,65.592603,40.310928999999994,25.809738,56.853669,16.160629999999998,49.450343,9.985,52.65639,57.887002,15.701003,44.873248,49.846953000000006,65.95675200000001,65.360005
2012-06-06,63.715279,38.531162,67.29535600000001,41.327471,26.464709999999997,58.358025,16.727669,50.721631,10.325,53.851245,59.596251,16.485603,45.831846999999996,51.290038,67.931831,67.905064
2012-06-07,64.573802,38.854314,67.29535600000001,41.750282,26.284356,58.422235,16.833989000000003,51.380472999999995,10.325,54.549775,60.005376,16.359344,46.356361,51.336588,68.37576800000001,69.528
2012-06-08,64.564576,38.721252,68.02771899999999,42.002168,25.999584,58.76163199999999,17.01119,51.955803,10.245,54.935807,60.405414,16.33229,46.645753000000006,51.504172,69.426724,69.620211
2012-06-11,64.721508,38.478887,66.40736,42.002168,25.33512,58.468102,16.93145,51.157768,10.265,54.485437,59.93264,16.133885,46.374449,51.024696,68.701929,68.808746
2012-06-12,67.001671,38.745011,67.798854,42.326024,25.724307,58.825842,17.259269,52.011478000000004,10.44,55.082866,61.087293,16.359344,47.360177,52.216404,69.02808900000001,68.55976899999999
2012-06-13,66.521633,38.564427,67.075641,41.840241,25.363595999999998,58.238780000000006,17.16181,51.148486,10.425,54.917424,61.06910500000001,16.115849,47.269745,52.276923,69.100564,67.812853
2012-06-14,66.327774,38.402848999999996,68.393904,41.822252,25.392073999999997,58.715771,17.471908,51.241283,10.48,55.634337,62.005552,16.377381,48.011302,52.90070600000001,70.097169,68.366125
2012-06-15,66.457013,38.645215,68.97979699999999,41.984176,25.373088,59.495467000000005,17.769548999999998,52.0022,10.6,56.231766,62.70561899999999,17.152963,48.535816,53.473287,70.242125,68.688866
2012-06-18,66.37393399999999,39.524378000000006,68.558687,41.966187,25.515473,59.403739,17.54743,51.853728000000004,10.52,56.544267000000005,64.614879,16.747135,49.123637,55.018784,70.477687,69.15915
2012-06-19,67.315536,40.294242,70.517767,42.254058,25.942631,59.798173999999996,17.769548999999998,52.503293000000006,10.475,57.206035,64.833078,17.008669,49.413025,55.121196999999995,70.81290899999999,70.450122
2012-06-20,67.398622,40.508092,70.36214100000001,41.399440000000006,25.486998,59.302837,17.858397,52.466174,10.55,57.25199,65.178568,17.477623,49.639109000000005,54.599823,70.82196400000001,69.998285
2012-06-21,65.88466899999999,39.643184000000005,68.714313,40.985626,24.813039,58.018628,17.499975,51.436151,10.21,56.838384999999995,64.67852099999999,16.873392000000003,49.10555,53.747937,69.85254499999999,68.99316800000001
2012-06-22,66.42931999999999,39.814265,69.14457900000001,41.120564,24.784563000000002,58.0278,17.750870000000003,51.510385,10.035,57.086548,63.642065,17.180017000000003,49.575806,54.22276,70.40520500000001,69.343572
2012-06-25,65.589264,39.358051,68.11927,40.041047,24.01568,57.07382,17.491015,49.849361,9.69,56.507502,62.496506000000004,16.936522,49.024159000000004,53.03570500000001,69.254589,68.006498
2012-06-26,65.47848499999999,39.595663,69.574846,39.663218,23.812069,56.844498,17.741909,49.422502,9.685,56.13985600000001,63.014734,16.638915,49.078421,53.384839,69.18210699999999,67.89584
2012-06-27,66.346241,39.67645,71.91427,40.131009000000006,24.213557,57.991111,18.037608,50.109185,9.715,57.10493100000001,63.423866000000004,16.783209,49.829019,53.43604499999999,69.571687,68.384571
2012-06-28,66.078529,39.595663,72.061631,39.843138,24.509892999999998,57.936071999999996,18.100333,49.107,9.565,56.73728199999999,63.705707,16.909466000000002,49.630067,53.682766,69.86160699999999,66.946056
2012-06-29,68.589477,40.099399,74.483953,41.903216,25.360667000000003,60.504484999999995,18.673807999999998,51.81661,9.595,58.630669999999995,65.251297,17.739157000000002,51.176484,55.540155000000006,71.356507,69.647874
2012-07-02,67.555555,40.170683000000004,74.097114,40.841691,25.4467,60.596213,18.360188,51.185604999999995,9.8,58.400890000000004,64.933088,17.955598000000002,51.076119,55.191021,71.293087,69.19603599999999
2012-07-03,68.561777,40.584129,75.26683,40.967634000000004,25.532732,61.169355,18.306425,51.584623,9.86,58.768536,65.378587,17.685047,51.541444,55.372569999999996,71.99976600000001,69.85074200000001
2012-07-05,68.718716,40.156427,75.5063,41.210526,25.809951,61.234064000000004,18.216820000000002,52.048596999999994,9.855,58.759347,65.378587,17.522716,51.158235,55.046714,72.39840799999999,69.518777
2012-07-06,68.026359,40.184939,74.327372,40.625786,25.102567,60.309637,17.921121,50.935059,9.835,58.336552000000005,65.642241,17.234128,50.98488,54.348447,71.90916700000001,68.32001600000001
2012-07-09,68.34022399999999,40.004355,74.170798,40.41888,24.854026,60.134001,17.956964000000003,51.232002,9.765,58.465228,65.524051,17.387441,51.395461,54.92568000000001,71.755142,68.54133
2012-07-10,67.592481,39.885549,72.393204,40.166994,23.831188,59.560853,17.580621,49.84008,9.685,57.978095999999994,64.542144,17.333329,51.176483000000005,54.213448,71.193427,68.375348
2012-07-11,66.023135,40.389286,71.987954,39.969081,22.043609,59.080151,17.634383,49.830802,9.645,57.739123,64.796711,17.630936,50.464813,54.241378000000005,71.465223,66.863068
2012-07-12,66.198534,40.208702,72.080056,39.609241,22.559809,58.719623999999996,17.41933,49.738005,9.52,57.132504000000004,65.314939,17.703083,50.282332000000004,54.134312,71.20248199999999,66.24524100000001
2012-07-13,67.86019300000001,40.645907,71.361651,40.427873999999996,23.343666,59.95835699999999,17.715029,50.647397,9.585,58.630669999999995,66.996913,17.802286,51.030499,55.000163,71.972587,67.85895500000001
2012-07-16,67.361696,40.541357,70.716924,40.220967,22.856145,59.200327,17.553738,50.5546,9.505,58.354935,67.051461,17.955598000000002,50.884516,54.911715,71.727963,67.508551
2012-07-17,67.490935,41.097372,69.943259,40.670766,23.448819,59.80120600000001,17.670225,50.610278,9.51,58.94316800000001,67.17874499999999,18.027745,51.222102,55.088607999999994,71.872926,67.868178
2012-07-18,68.210985,41.330231,69.68537099999999,42.42498,23.735595,60.827321,17.777752,53.988007999999994,9.71,59.853102,67.096923,18.018726,51.824286,55.209642,72.670203,69.02083
2012-07-19,69.106434,41.876739,69.713001,42.308031,24.433419,61.00295799999999,17.741909,53.77458000000001,9.89,59.853102,67.442406,18.190076,51.879031,57.150822999999995,72.452765,69.91529
2012-07-20,68.210985,41.282709000000004,69.88799200000001,41.606347,24.414302,60.060044999999995,17.804635,53.579712,9.69,59.522218,66.360488,17.703083,51.194732,55.675153,71.075643,68.449119
2012-07-23,67.306309,40.588883,69.215642,41.651326,24.223117000000002,59.08939300000001,18.001766,53.301325,9.745,58.60309399999999,65.633155,18.668051000000002,50.857145,54.599823,70.62264300000001,67.573099
