Date,BHI,BP,CAM,CEO,COP,CVX,E,EPD,HAL,OXY,PTR,SLB,SNP,STO,TOT,XOM
2011-11-04,53.700562,35.623626,50.970001,165.111104,45.304159999999996,91.349405,34.590056,9.344147,35.358127,83.139011,111.393451,69.52534200000001,64.869545,21.288391,40.788173,69.668594
2011-11-07,54.322204000000006,35.745486,51.189999,165.991523,45.861576,92.45662,35.411712,9.3379,36.176427000000004,83.888323,113.60874199999999,69.85919799999999,66.790423,21.755167999999998,40.819990000000004,70.40503199999999
2011-11-08,56.789657999999996,36.314165,52.560001,168.40418300000002,46.604793,93.435087,36.01587,9.331653,36.947152,86.246936,115.63438300000001,71.250261,67.492411,22.071908999999998,41.917645,71.190488
2011-11-09,53.337137,34.470023,49.41,161.47941,44.990218,89.504048,33.623406,9.190043,34.663525,82.176835,111.91925800000001,67.78187199999999,64.550464,20.996654,39.889371999999995,69.075121
2011-11-10,54.743013,35.014328000000006,50.110001000000004,165.04339099999999,45.771871000000004,90.551181,34.09062,9.29625,35.481825,83.564757,113.781135,68.672158,66.484103,21.313396,40.040496999999995,70.244371
2011-11-11,55.66113299999999,35.753609000000004,52.189999,170.554427,46.220371,91.881557,34.783388,9.37955,36.718788,84.986742,115.746444,70.981321,67.951886,21.705156,41.010888,71.154785
2011-11-14,54.781265000000005,35.396155,51.77,168.344931,45.938462,91.126244,34.195342,9.471179,36.661696,83.28376899999999,115.63438300000001,70.128138,67.849786,21.638472,40.724543,70.476438
2011-11-15,54.17875,35.501768,51.740002000000004,170.503636,46.124264000000004,88.637158,34.308116999999996,9.398292999999999,37.023271,84.135249,115.806789,70.452718,67.73490600000001,21.555120000000002,40.072314,70.592469
2011-11-16,55.307275,35.347409999999996,51.240002000000004,166.431733,44.695491,87.41739100000001,34.09062,9.375385000000001,37.108907,83.104962,112.50541000000001,69.339863,65.105666,21.046666000000002,40.064358,69.842722
2011-11-17,53.231935,34.632503,49.310001,158.761979,44.567355,86.578252,33.824791999999995,9.448272,35.243947,80.405752,109.884996,66.502096,64.582371,20.771601,39.547349,69.494625
2011-11-18,51.692168,34.510642,49.32,159.29531,44.381553000000004,84.675049,34.219507,9.52116,34.216314000000004,80.31208000000001,109.945334,66.14041999999999,64.97164599999999,20.86329,39.7462,69.530328
2011-11-21,50.085454999999996,33.876973,47.919998,151.557843,44.112458000000004,82.754554,33.567015000000005,9.48784,33.169654,78.67724,108.15241699999999,65.083213,65.143959,20.463193,39.093971,68.646697
2011-11-22,49.05257,33.405781,47.790001000000004,153.301734,43.657553,83.412018,32.721195,9.460767,32.065902,78.021592,107.833483,63.942538,65.411986,20.521542,38.688315,67.861241
2011-11-23,46.843338,32.235929999999996,46.25,147.38435800000002,42.882306,81.102228,31.593434999999996,9.281673,30.638637,74.734852,104.31661,61.670469999999995,64.965272,19.546310000000002,37.542938,66.567033
2011-11-25,46.738136,32.016582,46.290001000000004,145.547333,42.37615,79.839197,31.06983,9.18796,30.258031,73.81525500000001,103.98906099999999,61.549914,65.156719,19.429615,37.200915,65.960093
2011-11-28,49.033442,33.162062,48.779999,155.17261499999998,43.100137,82.84970799999999,32.527865999999996,9.469097,31.180996999999998,77.170099,107.98001799999999,64.192933,66.203315,20.188128,39.006476,67.691653
2011-11-29,48.794346999999995,33.308294000000004,49.779999,153.47104199999998,43.657553,84.25115600000001,32.366757,9.498252,31.999297,78.498425,106.70429399999999,65.551804,65.086525,20.429853,39.348499,68.66454499999999
2011-11-30,52.227740000000004,35.379907,53.990002000000004,163.65505,45.694995,88.948598,34.195342,9.473262,35.109542,84.211889,112.70366200000001,70.11241700000001,67.868926,21.605132,41.15406,71.797428
2011-12-01,52.83982099999999,34.72999,53.810001,164.535456,45.976904,88.09215999999999,34.195342,9.664850999999999,34.737457,82.449321,111.695149,69.684279,67.31371800000001,21.296725,41.146105,71.217264
2011-12-02,51.280926,35.168684999999996,52.869999,163.138654,46.483059999999995,87.971048,34.187284999999996,9.637779,34.89965,81.674462,110.488371,69.814581,67.358391,21.313396,40.899529,71.217264
2011-12-05,52.313814,35.396155,54.060001,168.37878700000002,46.656046999999994,88.948598,34.823665000000005,9.616954,35.319437,83.632882,111.53998600000001,71.80635799999999,67.932746,21.471767,41.138152000000005,71.806349
2011-12-06,50.496697,35.388033,54.110001000000004,168.057107,46.476647,90.280838,35.057272999999995,9.594047,33.936044,82.73030899999999,111.953745,71.34098900000001,66.969117,21.68015,41.209738,72.13659799999999
2011-12-07,48.507435,34.95746,53.09,166.00845800000002,46.393358,90.419249,35.09755,9.566974,31.865727000000003,82.362427,110.376323,69.88903499999999,66.879764,21.813515,41.535852,72.36866500000001
2011-12-08,46.862466,34.177559,51.290001000000004,160.903762,45.50278,88.455496,33.534796,9.344147,31.60813,79.282498,106.945646,66.966521,65.233299,21.463431,40.175714,71.28867
2011-12-09,48.191829,34.697493,53.02,164.213763,46.098638,90.185677,34.710889,9.475344999999999,32.514491,80.762576,107.38525700000001,69.014147,66.337329,22.213608999999998,41.321094,72.600726
2011-12-12,46.479913,33.982586,50.07,158.000089,45.1568,89.16487,33.462297,9.498252,31.064314000000003,78.52107099999999,103.72185,66.9386,64.97164599999999,21.30506,40.207531,71.449331
2011-12-13,45.791325,33.820105,48.540001000000004,156.933441,44.753157,89.64067299999999,32.914527,9.4212,30.396469,78.435524,102.601275,65.53319300000001,64.684478,20.838282999999997,39.666658,71.87775500000001
2011-12-14,43.955079,33.389533,46.560001,151.185359,43.90102,86.96754,32.318422999999996,9.339982000000001,29.575972999999998,75.646468,101.51518100000001,62.359376,64.544084,20.321493,38.985902,70.90486999999999
2011-12-15,42.86481,33.625129,44.860001000000004,148.840425,43.753663,86.223562,32.334534000000005,9.350394999999999,29.82403,74.876486,100.04982,61.735783999999995,64.582371,20.579889,38.694841,71.431476
2011-12-16,43.926389,33.625129,47.549999,150.69435900000002,43.824134,87.25302099999999,31.633712,9.32957,30.301061999999998,76.373677,100.454951,62.275613,65.022705,20.563218,38.209739,71.547513
2011-12-19,42.970012,32.893972999999995,45.549999,145.801301,43.471751,86.266819,31.400103,9.323323,29.38516,74.705377,98.627555,60.563054,64.52493100000001,20.354835,38.072296,70.985197
2011-12-20,45.934779,34.031327000000005,49.130001,150.652042,44.708309,89.683923,32.656753,9.358725,31.684453,78.854726,103.239137,63.448337,66.29265500000001,21.013324,39.179941,73.189818
2011-12-21,46.632934000000006,33.90947,49.73,146.800236,45.246503999999995,91.206484,32.527865999999996,9.37122,32.180566999999996,79.658939,104.049399,63.020199,66.924437,20.971648000000002,39.608447999999996,74.189486
2011-12-22,47.656259999999996,34.900591999999996,49.82,147.833029,45.964089,91.967761,32.99508,9.387880000000001,31.999296,80.600024,104.480388,63.224962,67.824259,21.271720000000002,40.117801,75.233778
2011-12-23,47.713640000000005,35.160559,49.630001,149.20443500000002,46.406172999999995,92.997221,33.268965,9.479510000000001,32.247351,80.95079,104.88551899999999,64.351153,68.149714,21.413420000000002,40.813112,76.063858
2011-12-27,47.28327,35.046824,49.549999,149.24676499999998,46.732933,93.412468,33.204522999999995,9.492005,32.571733,81.66088,104.670024,63.84855400000001,67.728526,21.413420000000002,40.958643,76.117409
2011-12-28,45.848704999999995,34.413154999999996,48.34,146.55473,46.015349,91.66498100000001,32.584254,9.481592,31.722616,79.436494,105.88541000000001,62.396606999999996,67.41583100000001,21.080008,40.239078000000006,75.13559599999999
2011-12-29,46.068671,34.632503,48.650002,147.968467,46.688086,92.97126999999999,33.140078,9.619036,32.237812,80.180815,107.41973700000001,62.740981999999995,67.198851,21.363407000000002,41.079919,76.108482
2011-12-30,46.518169,34.721866999999996,49.189999,147.875346,46.688086,92.04562299999999,33.2448,9.658603999999999,32.924735,80.163696,107.152519,63.578639,67.03931,21.346738000000002,41.322469,75.65328199999999
2012-01-03,48.794346999999995,35.859221999999995,50.619999,156.298528,47.520998,95.48003299999999,34.751166,9.718996,32.581275,82.67042,113.24671200000002,65.23535,71.212914,22.338639,42.42203,76.760053
2012-01-04,49.282098,36.354785,50.400002,155.55356,47.296755,95.315664,34.501449,9.833534,33.506715,82.91852,113.68631599999999,64.74206099999999,70.134412,21.963551000000002,42.260329,76.777901
2012-01-05,48.603071,35.948586,49.889998999999996,166.29628200000002,46.918735,94.381365,33.550907,10.00638,32.972440999999996,82.25976,120.349405,63.355265,73.708141,21.655143,41.403317,76.54584100000001
2012-01-06,49.023876,35.81048,49.869999,164.86561,46.553534,93.697942,33.365629,9.993886,33.373146000000006,81.934662,118.35823700000002,63.08535,72.419051,21.496774,41.031408,75.974604
2012-01-09,49.32992,35.802354,50.540001000000004,165.906863,46.732933,94.718749,33.550907,9.821038,33.754773,82.927083,120.625244,64.053317,73.880448,21.621803,41.435658000000004,76.313773
2012-01-10,49.683778000000004,36.062321000000004,52.259997999999996,166.524854,46.950773999999996,94.34676,34.066455,9.787719000000001,34.661134000000004,83.739839,120.30631699999999,65.84964000000001,74.193149,21.521778,41.645866999999996,76.510137
2012-01-11,48.019681,35.794230999999996,51.41,165.500523,46.137082,93.230793,33.848958,9.698171,33.754773,82.627646,120.676961,65.300508,73.823014,21.071672,41.104172999999996,75.9389
2012-01-12,46.183439,35.907967,51.91,164.332279,45.336199,90.808543,33.945622,9.708584,33.13463,83.688509,120.194255,64.872363,72.87214499999999,21.271720000000002,40.562476000000004,75.635427
2012-01-13,45.925216999999996,35.558634999999995,51.23,163.604246,45.067105,91.77744100000001,33.373686,9.764811,32.380919,83.5174,120.76316399999999,63.280804,72.83385799999999,20.838282999999997,40.125888,75.760385
2012-01-17,45.619177,35.940463,51.759997999999996,170.24966899999998,45.361826,92.322452,34.050344,9.910586,32.304596000000004,84.954705,123.969724,62.955047,74.390976,20.738259,41.241617,76.483362
2012-01-18,46.441660999999996,36.20043,53.580002,171.384042,45.810316,92.417612,34.702835,9.985555999999999,33.382689,86.349223,127.39176599999999,65.737949,76.03106,21.00499,41.775227,77.161702
2012-01-19,46.642499,36.322288,54.25,170.05496599999998,45.662956,92.50412,35.838652,10.020958,34.584807,85.4338,126.021224,67.81349499999999,75.20144499999999,20.838282999999997,42.171394,77.679387
2012-01-20,47.13025,35.761734999999994,53.349998,168.962909,45.618108,92.469516,35.983647,10.141743,34.537105,85.87012800000001,125.486801,68.68839,74.88237,20.838282999999997,41.928844,78.089963
2012-01-23,45.647867,36.257298,53.290001000000004,170.469767,45.208059000000006,92.573329,36.168925,10.208382,33.812015,87.315975,127.098697,69.02345600000001,75.11848499999999,21.16336,42.130969,78.072115
2012-01-24,45.370515999999995,36.314165,53.07,169.834854,45.240092,92.322452,36.152814,10.19797,34.689755,86.340673,125.866074,69.423666,74.57605,21.00499,42.494795,77.813272
2012-01-25,46.059109,36.476645,54.200001,172.975561,44.836446,93.19619499999999,35.903094,10.252114,34.737457,88.513736,128.314089,70.912851,75.45033199999999,21.271720000000002,43.012235,77.84897600000001
2012-01-26,46.001725,36.371033000000004,52.950001,173.36496599999998,44.548131,92.209986,35.862817,10.335414,34.498942,85.716125,127.098697,70.71739699999999,74.537756,21.296725,42.785853,77.44731999999999
2012-01-27,47.158944,35.501768,53.450001,171.654945,44.464842,89.9348,35.822540999999994,10.135075,35.395759999999996,85.767461,126.77115400000001,71.35029899999999,75.782179,21.296725,42.769684999999996,76.608319
2012-01-30,47.264142,35.859221999999995,53.25,172.332187,44.02916,89.459005,35.733931,10.038067999999999,34.985512,85.228474,124.92650800000001,70.987305,76.069354,21.188366000000002,42.559474,76.304846
2012-01-31,46.986796000000005,37.297165,53.200001,172.188262,43.7024,89.208127,35.846706,10.185686,35.09046,85.356802,125.417842,69.96349599999999,76.67561500000001,21.055001,42.82628,74.742868
2012-02-01,47.417165999999995,37.004702,54.16,178.545861,44.413582,88.922646,36.289755,10.567386,34.956891999999996,84.954705,127.762424,70.8477,78.52629300000001,21.388414,43.093084000000005,74.94816
2012-02-02,48.587486,36.988454,53.220001,180.459059,44.791598,89.701229,36.434753,10.516774,34.861487,84.253165,128.34856200000002,71.955272,78.832614,21.263384,43.489251,74.555432
2012-02-03,48.923232,37.833348,55.830002,184.79339099999999,45.143982,91.26704000000001,36.676415000000006,10.533645,35.138166,87.80363299999999,128.839896,73.211773,79.738803,21.630138,43.836906,75.796088
2012-02-06,49.968846,38.077065999999995,57.259997999999996,181.297148,45.694995,92.279195,36.475029,10.626434,35.681982,88.975719,128.460624,74.123891,77.403123,21.621803,43.610524,76.536913
2012-02-07,48.952009000000004,37.857719,57.299999,183.709808,46.079417,92.417612,36.773083,10.641195,35.300354999999996,89.69436400000001,129.296744,73.993588,76.67561500000001,21.646808,43.942009000000006,77.06352
2012-02-08,47.877618,38.158308,57.259997999999996,187.951032,46.290845000000004,92.357056,36.805302000000005,10.520992,35.319437,88.80461700000001,132.08093,72.979088,78.302939,22.238616,44.030945,76.569928
2012-02-09,47.043046000000004,37.995828,56.73,191.049395,45.842355,92.019671,36.934189,10.544189,35.080921000000004,89.172496,130.779348,73.193154,76.828769,22.288626999999998,44.087539,76.17505
2012-02-10,45.680868,37.654619,56.5,187.434636,46.290845000000004,91.076719,36.3542,10.584257000000001,34.403537,87.86352600000001,126.39188100000001,71.824969,75.922573,22.588699,43.376061,75.205816
2012-02-13,45.949467999999996,38.483265,57.23,191.548869,46.649640999999995,92.028318,36.877801,10.643305,34.479859999999995,89.027049,129.08124899999999,72.625404,76.10764,22.722064000000003,43.788395,75.762227
2012-02-14,46.045395,37.752109000000004,57.310001,190.930879,47.155797,92.123478,36.74086,10.693916,34.060072999999996,88.975719,128.615787,72.411338,75.475859,22.62204,43.626694,75.986588
2012-02-15,45.489011,37.727478999999995,55.610001000000004,192.149913,47.05969,91.53070799999999,36.185033000000004,10.786706,33.611662,88.770399,128.158926,72.001812,75.97362700000001,22.705393,43.190103,75.492998
2012-02-16,46.525034000000005,38.293886,56.150002,196.907532,47.05323,92.855721,36.724748999999996,10.972283000000001,34.002828,89.25805,130.012187,72.653325,76.260807,22.955453,44.030945,76.650701
2012-02-17,48.021511,39.090134,56.09,197.110696,47.428203,92.97776800000001,36.853636,11.027113,34.622971,88.90727,129.598442,72.611295,77.01384200000001,22.60537,44.532216999999996,76.839164
2012-02-21,49.153461,38.712532,56.48,187.80712,47.732067,94.50328,37.216132,10.949086,35.328976000000004,89.326492,127.003878,73.395882,71.321401,22.430328,44.661577,77.691733
2012-02-22,50.227852,38.474477,56.900002,192.835616,47.926024,93.710011,37.312796,10.92378,36.483396,88.34262700000001,129.19331100000002,74.722199,72.482864,22.922110999999997,44.669661,78.005837
2012-02-23,50.266224,38.802828999999996,57.240002000000004,191.049395,48.36565,94.450972,37.618904,10.812012,36.454771,89.548924,129.55534,74.33924499999999,72.808332,23.105488,45.373055,78.09558
2012-02-24,49.844139,38.572984000000005,56.849998,190.685385,49.102675,95.087331,37.949176,10.934324,36.740990000000004,88.855954,129.408805,74.582094,72.138257,23.497248000000003,45.647946000000005,78.382762
2012-02-27,48.510742,39.024466,56.16,188.780647,49.413000000000004,95.566774,37.570570000000004,10.955413,36.015903,89.39493399999999,128.219271,73.890916,71.346928,23.738972,45.461991,78.284049
2012-02-28,48.923232,39.270728000000005,55.810001,194.70649699999998,49.956075,95.54934300000001,37.691403,10.917453,35.949119,90.22480300000001,129.943228,73.582685,72.738125,23.989032,45.672203,78.203276
2012-02-29,48.23255,38.712532,55.709998999999996,191.72663799999998,49.490583,95.122201,37.216132,10.940650999999999,34.909189000000005,89.292268,129.494995,72.489874,72.297791,23.738972,45.332631,77.628912
2012-03-01,48.693003000000004,39.270728000000005,56.360001000000004,193.309695,50.570259,95.680102,37.933065,10.997589999999999,34.823322999999995,89.72004,131.03794399999998,73.199737,72.789179,24.105726,45.930923,77.92506999999999
2012-03-02,47.033451,38.99163,55.439999,190.21978000000001,50.201746,95.54934300000001,37.167798,11.027113,34.393994,89.283712,129.34846000000002,72.097584,73.344387,23.889008,45.470078,77.476348
2012-03-05,46.102953,39.369232000000004,54.549999,186.308723,50.143561,95.296543,37.312796,11.060853999999999,33.542753000000005,88.565066,126.228103,70.696543,72.27865,23.755643,45.518586,78.08661
2012-03-06,45.249192,37.949116,53.599998,180.433664,49.425931,94.886833,36.410588,10.913236,32.64369,86.434777,121.65961599999999,68.92189,71.06613399999999,22.780410999999997,44.13605,77.054548
2012-03-07,45.613719,38.203589,53.509997999999996,180.90773000000002,49.794444,95.418583,36.434753,10.909018,32.720203999999995,85.918696,124.150732,69.771851,72.521151,23.17217,44.071369,77.027626
2012-03-08,46.764854,38.671489,53.860001000000004,183.33733700000002,49.923745000000004,95.915464,37.812232,10.858406,33.265381,86.75303100000001,126.8401,70.817964,73.39544000000001,23.905679,45.227525,76.13018199999999
2012-03-09,46.803226,38.326719,54.259997999999996,184.387051,49.884961,95.514473,37.514182,10.860515,33.361028000000005,86.615398,127.27108999999999,70.836642,73.714527,23.355548000000002,44.774767,75.654538
2012-03-12,45.652091,38.351347,52.950001,182.253741,49.98193,95.889313,38.231116,10.927997,33.188867,84.671502,127.581402,69.136712,73.069973,23.355548000000002,44.76668,76.77634300000001
2012-03-13,46.620961,38.852082,53.790001000000004,190.05047199999998,50.272869,96.926663,38.819162,10.913236,33.800995,85.996115,131.762002,69.837233,74.58881,23.672289000000003,45.276036,77.951992
2012-03-14,45.949467999999996,38.334928999999995,52.82,185.013502,50.111238,96.490803,38.150562,10.725549,32.691512,85.084369,127.40900900000001,69.136712,72.891292,23.13883,44.767959000000005,77.198136
2012-03-15,45.652091,38.326719,52.52,184.24313899999999,49.542308,95.915464,38.658056,10.752964,32.433269,85.067164,127.702079,69.977338,73.114646,23.247188,44.915465000000005,77.26095699999999
2012-03-16,46.956711,38.441644000000004,52.939999,184.429381,49.897886,96.133394,39.189715,10.664392999999999,33.035835,86.512186,127.434868,71.695952,73.861301,23.405559,45.357979,77.575068
2012-03-19,46.879967,38.51552,53.5,184.55635800000002,50.473281,96.499515,39.826091999999996,10.875277,33.475802,87.30351,126.65046399999999,72.013518,75.11848499999999,23.563931,45.866057,78.068658
2012-03-20,45.872724,37.940909000000005,52.669998,179.036862,50.150032,95.087331,39.270268,10.824665,33.246252,84.258643,123.590452,70.715221,71.02784100000001,23.080482999999997,45.333396,77.718655
2012-03-21,43.20593,37.760315000000006,51.310001,181.093972,49.969006,94.067419,38.794996999999995,10.809902000000001,32.64369,84.06080899999999,124.038671,69.127377,71.22568100000001,22.930447,45.021994,77.189166
2012-03-22,41.460042,37.185701,50.349998,177.343762,49.063882,91.835809,38.11834,10.828882,31.543769,82.357752,121.21138300000001,67.231302,70.459879,22.446998999999998,44.292662,76.57890400000001
2012-03-23,41.930087,37.423756,51.779999,179.74796,49.464724,92.716249,38.094175,10.729766999999999,31.964607,83.966192,122.71984499999999,68.352132,71.02784100000001,22.913776000000002,44.300858000000005,76.77634300000001
2012-03-26,41.354521000000005,37.949116,52.860001000000004,181.737345,50.01426,94.006393,39.101105,10.733985,32.184594,85.29939399999999,124.124874,67.623592,72.35522399999999,23.405559,44.899075,78.104556
2012-03-27,40.241757,36.857352,51.34,180.20509199999998,49.67807,93.30901999999999,38.037787,10.712896,31.400304,84.645703,123.78008799999999,65.344563,71.72982900000001,22.922110999999997,41.711315,77.73660799999999
2012-03-28,39.157771000000004,36.693177,51.060001,174.770242,49.12207,92.306539,37.852512,10.685481,31.065542999999998,81.583625,119.720165,65.17643699999999,70.402446,22.597035,41.907987,77.054548
2012-03-29,39.128994,36.405868,52.279999,170.410515,49.005703000000004,93.14339100000001,37.506128000000004,10.535753999999999,31.342915,81.222371,118.728895,64.57866,69.62388399999999,22.221945,41.399913,77.251987
2012-03-30,40.232162,36.939439,52.830002,172.941691,49.141465999999994,93.457211,37.715568,10.643305,31.744622999999997,81.910484,121.133808,65.31654300000001,69.381377,22.597035,41.891597,77.835327
2012-04-02,40.730988,37.218537,53.049999,175.19351699999999,49.697465,94.40739,37.828344,10.733985,31.993303000000004,83.845784,122.133706,65.232477,70.070598,22.947118,42.907749,78.140455
2012-04-03,40.04031,36.537208,53.560001,172.763923,49.335423,93.396191,37.433628999999996,10.801468,32.136768,82.977048,122.693987,65.12974,69.70684399999999,22.488675,41.793261,77.027626
2012-04-04,39.647005,35.568577000000005,52.52,170.190404,49.251378,92.05373900000001,36.442809999999994,10.603236,31.562898999999998,81.213762,121.116565,64.158351,68.736835,22.171933,41.195044,76.2648
2012-04-05,39.330441,35.601409000000004,52.68,171.511033,48.721238,91.31277800000001,36.01587,10.689699000000001,31.342915,80.241815,121.513081,63.906158999999995,68.858082,22.021898,40.867253000000005,76.121206
2012-04-09,38.927546,35.511113,51.150002,169.817933,48.520817,90.214407,35.870872,10.594802,30.9699,78.598959,120.539041,63.130915,68.353934,21.763503,40.84267,75.277606
2012-04-10,38.639759000000005,34.723071999999995,50.02,164.789424,47.641559,88.43609599999999,34.678667,10.392352,30.596882,77.076525,118.31513600000001,62.822691000000006,67.224378,21.213373,39.654429,73.74297800000001
2012-04-11,38.831616,34.517853,50.889998999999996,166.93965500000002,47.551041,88.000235,34.63839,10.39868,30.730787,76.388419,119.43571000000001,63.625955000000005,67.52431800000001,21.438425,39.760962,74.218622
2012-04-12,40.069086999999996,35.26485,52.200001,172.12055,48.184624,89.429857,35.121715,10.563169,31.735059999999997,78.375332,122.633655,65.69949,68.88360899999999,21.763503,40.187090000000005,75.026323
2012-04-13,39.378405,34.599942,50.810001,170.34278999999998,47.602769,87.85204399999999,34.058398,10.632760000000001,30.998592,76.181989,121.32344499999999,63.868797,67.8753,21.480103,39.146355,74.442983
2012-04-16,39.138585,34.895455,49.490002000000004,169.597821,47.732067,88.488404,34.678667,10.630651,30.663836,75.055211,121.69408899999999,62.990816,67.37753199999999,21.721826,39.818325,75.394278
2012-04-17,39.838858,35.519323,50.110001000000004,172.12055,48.010071,90.327735,35.500322,10.79514,31.237705,76.319609,123.41804599999999,64.774805,68.041227,22.238616,40.334595,76.686593
2012-04-18,39.627819,35.461861999999996,49.939999,174.397758,47.382948999999996,90.127237,35.081439,10.8331,32.681945,75.665912,124.857561,65.31654300000001,67.690239,22.163598,40.13792,76.95582900000001
2012-04-19,39.349627000000005,34.887248,49.759997999999996,176.22630900000001,47.124342999999996,89.360125,34.324228999999995,10.940650999999999,32.500221,75.880944,126.064325,65.195122,68.436894,22.205274,39.105382,76.534029
2012-04-20,38.81243,34.468602000000004,49.0,176.057002,47.117878999999995,89.368837,35.065328,10.987045,31.84027,76.216398,126.00398,66.969768,68.436894,22.171933,39.457757,76.551982
2012-04-23,39.397591,34.435766,48.25,173.618934,46.762301,89.299104,34.155065,11.003916,31.515077,75.622901,123.573209,66.49342,66.84785699999999,21.688485,38.441604999999996,76.901984
2012-04-24,41.287372,34.402931,49.009997999999996,172.450704,46.471365000000006,89.813417,34.54978,11.029222,31.926351,75.880944,124.030056,67.913138,66.988251,21.988556,38.662864,77.458395
2012-04-25,41.613527000000005,34.632775,49.25,176.285574,45.915365,90.528228,35.121715,10.900582,32.079383,77.50659499999999,123.92662299999999,69.547686,67.173324,22.055238,39.351224,77.943016
2012-04-26,41.498411,35.535740999999994,51.450001,178.53738700000002,46.671786,92.59420899999999,35.484211,10.972738,31.993303000000004,79.046233,127.97791799999999,69.351541,67.096744,22.388652,39.638039,77.243011
2012-04-27,41.162664,35.73275,51.279999,179.25696000000002,46.536024,92.576771,36.10448,10.959928999999999,31.792448999999998,78.90860699999999,129.20192600000001,69.07133,67.830639,22.246951,39.638039,77.251987
2012-04-30,42.3138,35.634245,51.25,179.1723,46.309744,92.890591,35.89504,11.002625,32.729771,78.46134599999999,128.279616,69.248798,67.307338,22.430328,39.424977,77.485318
2012-05-01,42.937329,35.051424,52.32,182.34686200000002,47.925610999999996,94.381233,36.056146000000005,11.034646,33.504494,79.897758,130.15010700000002,70.17348299999999,68.526234,22.480339,39.679012,78.11353299999999
2012-05-02,42.601583000000005,34.772326,51.950001,183.66749099999998,46.297278000000006,93.300301,35.524487,11.243853999999999,32.988013,79.459099,129.39156200000002,69.27681700000001,68.124187,22.105251000000003,39.023432,77.35967600000001
2012-05-03,41.234790999999994,34.493228,50.900002,181.601907,46.017407,92.39371,35.266714,11.156328,32.576739,77.257162,127.098697,67.819737,67.128651,21.971885999999998,38.834953000000006,76.866086
2012-05-04,39.636990999999995,33.623096999999994,48.73,176.607254,45.092988,90.414906,34.396728,11.201159,31.113365,75.588493,124.51276200000001,65.344563,66.318182,21.430089000000002,38.113814,75.896845
2012-05-07,40.214508,33.926823999999996,48.299999,175.235847,45.245644,90.057497,35.09755,11.083746000000001,31.008155,75.433669,123.16807800000001,65.94234,66.36285500000001,21.746832,38.556332,75.816078
2012-05-08,39.839121999999996,33.179823,47.459998999999996,172.03589,46.059814,89.647787,34.936440999999995,10.823303999999998,31.266396999999998,74.77136899999999,120.909699,65.746195,65.13757199999999,21.238378,37.556573,75.403248
2012-05-09,39.80062,32.61492,47.41,165.339676,45.347418,88.723765,34.420893,10.735778,31.008155,72.49202,117.47901599999999,65.045674,64.09098900000001,21.238378,36.589591999999996,74.766063
2012-05-10,40.108629,33.046906,48.529999,165.01798300000002,45.983486,90.101086,34.46117,10.885212,30.902948,73.128513,117.151473,64.858871,63.848482,21.455095999999998,37.236975,74.856426
2012-05-11,40.156758,32.938912,48.560001,163.392608,45.372859000000005,89.51703499999999,34.815611,10.814764,30.44385,72.044752,116.263636,64.261094,63.101827,21.396749,36.868214,75.091371
2012-05-14,40.022005,32.282625,47.040001000000004,158.440299,44.889448,88.863244,33.953679,10.71016,30.204738,70.238477,113.074306,62.813349,61.806351,21.029995,36.188047,74.205821
2012-05-15,39.425233,31.717721,46.080002,156.823385,44.55021,87.956653,33.059525,10.750721,29.248286,68.724632,114.94481100000002,61.197478000000004,61.729769999999995,20.929972,35.753726,73.907622
2012-05-16,39.261604999999996,31.717721,45.540001000000004,153.970516,44.372112,88.044604,32.78564,10.795551,28.884835,68.14834599999999,112.66918799999999,60.534319999999994,61.624862,20.813276000000002,36.310970000000005,74.250998
2012-05-17,39.251978,31.152815999999998,44.950001,152.675295,43.968415,88.079788,32.455366999999995,10.757125,28.693544,67.66667,110.445283,60.478280000000005,60.65495799999999,20.465067,35.819283,74.01606
2012-05-18,38.915094,30.820518,44.709998999999996,154.275274,43.650613,86.60211600000001,32.439256,10.349383999999999,28.626593,68.5096,110.91074499999999,59.833799,60.826508999999994,20.046164,35.917621999999994,73.618462
2012-05-21,40.416641999999996,31.327271000000003,46.59,157.796913,44.466592999999996,87.683986,33.074729999999995,10.567131,29.812593,69.558966,114.06558899999999,62.355677,61.17620600000001,20.534882999999997,36.491252,74.13352900000001
2012-05-22,39.906499,31.443573999999998,46.849998,155.316527,44.380699,87.358544,33.475029,10.6205,29.439577000000003,69.53316,112.651945,62.019427,60.17991,20.316706,36.376526,74.052199
2012-05-23,40.156758,31.501726,47.720001,155.138746,44.741448999999996,87.077083,32.68277,10.564996,29.956059999999997,69.765396,112.315774,62.747967,60.384449,20.185798000000002,36.081515,74.13352900000001
2012-05-24,39.704368,31.759257,47.73,155.045625,44.784395,88.009421,32.741146,10.569265,30.042140999999997,69.997632,111.35035,61.505708999999996,59.850007999999995,20.089801,35.860256,74.648596
2012-05-25,39.983503000000006,31.867255,47.939999,155.473945,44.758628,86.95394399999999,32.824544,10.554322,30.003884000000003,69.687984,111.726003,61.094742000000004,59.94239,20.281797,35.966788,74.169675
2012-05-29,41.706433000000004,31.659569,48.529999,159.878067,45.754982,88.167743,32.699449,10.699486,30.61601,71.296432,114.02210500000001,62.80400699999999,61.34775,20.325433,36.040541,74.03412900000001
2012-05-30,40.974908,30.75406,46.450001,154.765839,44.698504,85.872074,31.623644,10.43264,29.037867,69.060086,110.538366,60.192062,59.348569,19.801806,35.098146,72.100369
